"anly_mapped_zipcode","results_to_report","results_to_report","results_to_report","results_to_report","results_to_report_less_than_1","results_to_report_less_than_1"
"50704",0,0,0,0,3,3
"50707",0,0,0,0,2,2
"50714",0,0,0,0,1,1
"50725",0,0,0,0,1,1
"50752",0,0,0,0,1,1
"50801",0,0,0,0,13,13
"50815",0,0,0,0,1,1
"50833",0,0,0,0,55,55
"50836",0,0,0,0,1,1
"50837",0,0,0,0,2,2
"50839",0,0,0,0,1,1
"50840",0,0,0,0,2,2
"50841",0,0,0,0,113,113
"50843",0,0,0,0,7,7
"50846",0,0,0,0,3,3
"50847",0,0,0,0,2,2
"50848",0,0,0,0,9,9
"50849",0,0,0,0,2,2
"50851",0,0,0,0,39,39
"50853",0,0,0,0,7,7
"50854",0,0,0,0,5,5
"50857",0,0,0,0,5,5
"50858",0,0,0,0,2,2
"50859",0,0,0,0,6,6
"50860",0,0,0,0,1,1
"50862",0,0,0,0,3,3
"50864",0,0,0,0,44,44
"50866",0,0,0,0,2,2
"50940",0,0,0,0,2,2
"51001",0,0,0,0,23,23
"51002",0,0,0,0,6,6
"51003",0,0,0,0,22,22
"51004",0,0,0,0,3,3
"51005",0,0,0,0,1,1
"51006",0,0,0,0,6,6
"51007",0,0,0,0,1,1
"51008",0,0,0,0,1,1
"51010",0,0,0,0,2,2
"51012",0,0,0,0,19,19
"51014",0,0,0,0,1,1
"51015",0,0,0,0,3,3
"51016",0,0,0,0,2,2
"51018",0,0,0,0,1,1
"51019",0,0,0,0,2,2
"51022",0,0,0,0,5,5
"51023",0,0,0,0,50,50
"51024",0,0,0,0,14,14
"51025",0,0,0,0,8,8
"51026",0,0,0,0,3,3
"51027",0,0,0,0,1,1
"51028",0,0,0,0,7,7
"51030",0,0,0,0,14,14
"51031",0,0,0,0,92,92
"51033",0,0,0,0,6,6
"51034",0,0,0,0,12,12
"51035",0,0,0,0,3,3
"51036",0,0,0,0,4,4
"51038",0,0,0,0,8,8
"51039",0,0,0,0,19,19
"51040",0,0,0,0,42,42
"51041",0,0,0,0,108,108
"51044",0,0,0,0,5,5
"51046",0,0,0,0,2,2
"51047",0,0,0,0,1,1
"51048",0,0,0,0,4,4
"51049",0,0,0,0,1,1
"51050",0,0,0,0,10,10
"51051",0,0,0,0,1,1
"51052",0,0,0,0,11,11
"51053",0,0,0,0,7,7
"51054",0,0,0,0,57,57
"51055",0,0,0,0,12,12
"51056",0,0,0,0,2,2
"51057",0,0,0,0,1,1
"51058",0,0,0,0,6,6
"51060",0,0,0,0,9,9
"51061",0,0,0,0,1,1
"51062",0,0,0,0,5,5
"51063",0,0,0,0,7,7
"51100",0,0,0,0,1,1
"51101",0,0,0,0,5,5
"51102",0,0,0,0,4,4
"51103",0,0,0,0,224,224
"51104",0,0,0,0,228,228
"51105",0,0,0,0,115,115
"51106",0,0,0,0,284,284
"51108",0,0,0,0,53,53
"51109",0,0,0,0,18,18
"51111",0,0,0,0,1,1
"51115",0,0,0,0,1,1
"51135",0,0,0,0,1,1
"51142",0,0,0,0,1,1
"51147",0,0,0,0,2,2
"51158",0,0,0,0,5,5
"51171",0,0,0,0,4,4
"51201",0,0,0,0,37,37
"51232",0,0,0,0,1,1
"51234",0,0,0,0,9,9
"51235",0,0,0,0,5,5
"51237",0,0,0,0,2,2
"51238",0,0,0,0,3,3
"51239",0,0,0,0,20,20
"51240",0,0,0,0,15,15
"51241",0,0,0,0,20,20
"51242",0,0,0,0,2,2
"51243",0,0,0,0,2,2
"51245",0,0,0,0,13,13
"51246",0,0,0,0,13,13
"51247",0,0,0,0,41,41
"51249",0,0,0,0,16,16
"51250",0,0,0,0,205,205
"51252",0,0,0,0,1,1
"51301",0,0,0,0,310,310
"51307",0,0,0,0,1,1
"51331",0,0,0,0,6,6
"51333",0,0,0,0,6,6
"51334",0,0,0,0,27,27
"51338",0,0,0,0,1,1
"51340",0,0,0,0,8,8
"51342",0,0,0,0,2,2
"51343",0,0,0,0,4,4
"51345",0,0,0,0,3,3
"51346",0,0,0,0,22,22
"51347",0,0,0,0,5,5
"51351",0,0,0,0,44,44
"51355",0,0,0,0,5,5
"51357",0,0,0,0,8,8
"51358",0,0,0,0,20,20
"51360",0,0,0,0,34,34
"51363",0,0,0,0,2,2
"51364",0,0,0,0,2,2
"51365",0,0,0,0,3,3
"51366",0,0,0,0,5,5
"51377",0,0,0,0,3,3
"51401",0,0,0,0,34,34
"51402",0,0,0,0,1,1
"51407",0,0,0,0,1,1
"51430",0,0,0,0,2,2
"51431",0,0,0,0,2,2
"51433",0,0,0,0,2,2
"51436",0,0,0,0,1,1
"51439",0,0,0,0,14,14
"51440",0,0,0,0,1,1
"51441",0,0,0,0,20,20
"51442",0,0,0,0,499,499
"51443",0,0,0,0,2,2
"51444",0,0,0,0,2,2
"51445",0,0,0,0,20,20
"51446",0,0,0,0,16,16
"51447",0,0,0,0,6,6
"51448",0,0,0,0,20,20
"51449",0,0,0,0,4,4
"51450",0,0,0,0,5,5
"51453",0,0,0,0,2,2
"51454",0,0,0,0,28,28
"51455",0,0,0,0,13,13
"51456",0,0,0,0,1,1
"51458",0,0,0,0,7,7
"51460",0,0,0,0,1,1
"51461",0,0,0,0,38,38
"51463",0,0,0,0,2,2
"51465",0,0,0,0,7,7
"51466",0,0,0,0,8,8
"51467",0,0,0,0,1,1
"51501",0,0,0,0,2242,2242
"51502",0,0,0,0,25,25
"51503",0,0,0,0,1948,1948
"51510",0,0,0,0,264,264
"51520",0,0,0,0,11,11
"51521",0,0,0,0,71,71
"51523",0,0,0,0,5,5
"51525",0,0,0,0,69,69
"51526",0,0,0,0,110,110
"51527",0,0,0,0,17,17
"51528",0,0,0,0,20,20
"51529",0,0,0,0,69,69
"51530",0,0,0,0,28,28
"51531",0,0,0,0,17,17
"51532",0,0,0,0,11,11
"51533",0,0,0,0,22,22
"51534",0,0,0,0,454,454
"51535",0,0,0,0,41,41
"51536",0,0,0,0,19,19
"51537",0,0,0,0,322,322
"51540",0,0,0,0,19,19
"51541",0,0,0,0,14,14
"51542",0,0,0,0,65,65
"51543",0,0,0,0,8,8
"51544",0,0,0,0,27,27
"51545",0,0,0,0,10,10
"51546",0,0,0,0,174,174
"51548",0,0,0,0,17,17
"51549",0,0,0,0,16,16
"51550",0,0,0,0,9,9
"51551",0,0,0,0,44,44
"51552",0,0,0,0,5,5
"51553",0,0,0,0,23,23
"51554",0,0,0,0,12,12
"51555",0,0,0,0,328,328
"51556",0,0,0,0,22,22
"51557",0,0,0,0,36,36
"51558",0,0,0,0,11,11
"51559",0,0,0,0,90,90
"51560",0,0,0,0,100,100
"51561",0,0,0,0,46,46
"51562",0,0,0,0,24,24
"51563",0,0,0,0,26,26
"51564",0,0,0,0,29,29
"51565",0,0,0,0,14,14
"51566",0,0,0,0,172,172
"51570",0,0,0,0,66,66
"51571",0,0,0,0,17,17
"51572",0,0,0,0,9,9
"51573",0,0,0,0,18,18
"51574",0,0,0,0,1,1
"51575",0,0,0,0,116,116
"51576",0,0,0,0,92,92
"51577",0,0,0,0,35,35
"51578",0,0,0,0,2,2
"51579",0,0,0,0,126,126
"51587",0,0,0,0,1,1
"51601",0,0,0,0,122,122
"51602",0,0,0,0,2,2
"51627",0,0,0,0,1,1
"51630",0,0,0,0,10,10
"51631",0,0,0,0,5,5
"51632",0,0,0,0,233,233
"51636",0,0,0,0,10,10
"51637",0,0,0,0,8,8
"51638",0,0,0,0,23,23
"51639",0,0,0,0,21,21
"51640",0,0,0,0,38,38
"51643",0,0,0,0,1,1
"51645",0,0,0,0,5,5
"51646",0,0,0,0,30,30
"51647",0,0,0,0,2,2
"51648",0,0,0,0,11,11
"51649",0,0,0,0,7,7
"51650",0,0,0,0,16,16
"51652",0,0,0,0,44,44
"51653",0,0,0,0,43,43
"51654",0,0,0,0,14,14
"51656",0,0,0,0,1,1
"51670",0,0,0,0,1,1
"51714",0,0,0,0,1,1
"51728",0,0,0,0,1,1
"51760",0,0,0,0,3,3
"51761",0,0,0,0,2,2
"51768",0,0,0,0,1,1
"51801",0,0,0,0,2,2
"51820",0,0,0,0,2,2
"51844",0,0,0,0,2,2
"51848",0,0,0,0,2,2
"51854",0,0,0,0,2,2
"51864",0,0,0,0,1,1
"51865",0,0,0,0,2,2
"51866",0,0,0,0,2,2
"51951",0,0,0,0,2,2
"52001",0,0,0,0,313,313
"52002",0,0,0,0,90,90
"52003",0,0,0,0,100,100
"52004",0,0,0,0,1,1
"52006",0,0,0,0,2,2
"52030",0,0,0,0,2,2
"52031",0,0,0,0,29,29
"52032",0,0,0,0,12,12
"52033",0,0,0,0,20,20
"52035",0,0,0,0,2,2
"52036",0,0,0,0,1,1
"52037",0,0,0,0,6,6
"52038",0,0,0,0,1,1
"52039",0,0,0,0,9,9
"52040",0,0,0,0,14,14
"52041",0,0,0,0,1,1
"52042",0,0,0,0,1,1
"52043",0,0,0,0,1,1
"52045",0,0,0,0,16,16
"52046",0,0,0,0,9,9
"52049",0,0,0,0,2,2
"52050",0,0,0,0,1,1
"52052",0,0,0,0,7,7
"52053",0,0,0,0,8,8
"52054",0,0,0,0,2,2
"52056",0,0,0,0,4,4
"52057",0,0,0,0,4,4
"52060",0,0,0,0,70,70
"52061",0,0,0,0,2,2
"52064",0,0,0,0,1,1
"52065",0,0,0,0,4,4
"52068",0,0,0,0,25,25
"52069",0,0,0,0,7,7
"52070",0,0,0,0,14,14
"52073",0,0,0,0,15,15
"52076",0,0,0,0,3,3
"52077",0,0,0,0,1,1
"52078",0,0,0,0,2,2
"52079",0,0,0,0,2,2
"52100",0,0,0,0,1,1
"52101",0,0,0,0,3,3
"52104",0,0,0,0,1,1
"52106",0,0,0,0,1,1
"52131",0,0,0,0,2,2
"52134",0,0,0,0,1,1
"52136",0,0,0,0,1,1
"52140",0,0,0,0,3,3
"52142",0,0,0,0,3,3
"52144",0,0,0,0,1,1
"52151",0,0,0,0,3,3
"52155",0,0,0,0,1,1
"52157",0,0,0,0,4,4
"52158",0,0,0,0,2,2
"52159",0,0,0,0,2,2
"52160",0,0,0,0,3,3
"52161",0,0,0,0,1,1
"52162",0,0,0,0,1,1
"52171",0,0,0,0,4,4
"52175",0,0,0,0,1,1
"52200",0,0,0,0,1,1
"52204",0,0,0,0,1,1
"52205",0,0,0,0,10,10
"52206",0,0,0,0,5,5
"52207",0,0,0,0,2,2
"52208",0,0,0,0,1,1
"52210",0,0,0,0,1,1
"52212",0,0,0,0,2,2
"52213",0,0,0,0,1,1
"52214",0,0,0,0,3,3
"52215",0,0,0,0,3,3
"52216",0,0,0,0,6,6
"52219",0,0,0,0,1,1
"52223",0,0,0,0,1,1
"52224",0,0,0,0,1,1
"52227",0,0,0,0,2,2
"52228",0,0,0,0,4,4
"52233",0,0,0,0,3,3
"52240",0,0,0,0,44,44
"52241",0,0,0,0,11,11
"52242",0,0,0,0,6,6
"52245",0,0,0,0,32,32
"52246",0,0,0,0,17,17
"52247",0,0,0,0,2,2
"52251",0,0,0,0,1,1
"52254",0,0,0,0,3,3
"52255",0,0,0,0,16,16
"52257",0,0,0,0,1,1
"52269",0,0,0,0,2,2
"52286",0,0,0,0,2,2
"52301",0,0,0,0,2,2
"52302",0,0,0,0,25,25
"52304",0,0,0,0,2,2
"52308",0,0,0,0,1,1
"52309",0,0,0,0,4,4
"52310",0,0,0,0,6,6
"52314",0,0,0,0,5,5
"52317",0,0,0,0,15,15
"52318",0,0,0,0,4,4
"52319",0,0,0,0,1,1
"52320",0,0,0,0,2,2
"52321",0,0,0,0,1,1
"52322",0,0,0,0,6,6
"52323",0,0,0,0,3,3
"52324",0,0,0,0,7,7
"52328",0,0,0,0,4,4
"52332",0,0,0,0,1,1
"52333",0,0,0,0,8,8
"52334",0,0,0,0,1,1
"52336",0,0,0,0,2,2
"52337",0,0,0,0,2,2
"52338",0,0,0,0,2,2
"52339",0,0,0,0,2,2
"52340",0,0,0,0,6,6
"52343",0,0,0,0,1,1
"52349",0,0,0,0,8,8
"52352",0,0,0,0,2,2
"52353",0,0,0,0,14,14
"52358",0,0,0,0,4,4
"52401",0,0,0,0,2,2
"52402",0,0,0,0,17,17
"52403",0,0,0,0,18,18
"52404",0,0,0,0,19,19
"52405",0,0,0,0,9,9
"52406",0,0,0,0,1,1
"52407",0,0,0,0,1,1
"52410",0,0,0,0,2,2
"52411",0,0,0,0,9,9
"52500",0,0,0,0,1,1
"52501",0,0,0,0,21,21
"52511",0,0,0,0,2,2
"52521",0,0,0,0,1,1
"52525",0,0,0,0,1,1
"52531",0,0,0,0,3,3
"52532",0,0,0,0,1,1
"52535",0,0,0,0,1,1
"52537",0,0,0,0,2,2
"52542",0,0,0,0,7,7
"52544",0,0,0,0,4,4
"52550",0,0,0,0,3,3
"52551",0,0,0,0,2,2
"52553",0,0,0,0,1,1
"52556",0,0,0,0,5,5
"52560",0,0,0,0,1,1
"52563",0,0,0,0,2,2
"52565",0,0,0,0,4,4
"52577",0,0,0,0,8,8
"52590",0,0,0,0,1,1
"52591",0,0,0,0,1,1
"52595",0,0,0,0,1,1
"52598",0,0,0,0,1,1
"52601",0,0,0,0,202,202
"52602",0,0,0,0,1,1
"52607",0,0,0,0,1,1
"52619",0,0,0,0,1,1
"52620",0,0,0,0,1,1
"52623",0,0,0,0,4,4
"52625",0,0,0,0,3,3
"52627",0,0,0,0,32,32
"52630",0,0,0,0,2,2
"52632",0,0,0,0,114,114
"52637",0,0,0,0,11,11
"52639",0,0,0,0,5,5
"52640",0,0,0,0,2,2
"52641",0,0,0,0,12,12
"52644",0,0,0,0,4,4
"52645",0,0,0,0,5,5
"52646",0,0,0,0,3,3
"52650",0,0,0,0,15,15
"52653",0,0,0,0,22,22
"52655",0,0,0,0,22,22
"52656",0,0,0,0,6,6
"52658",0,0,0,0,6,6
"52659",0,0,0,0,3,3
"52660",0,0,0,0,2,2
"52701",0,0,0,0,2,2
"52702",0,0,0,0,1,1
"52703",0,0,0,0,1,1
"52711",0,0,0,0,1,1
"52716",0,0,0,0,1,1
"52719",0,0,0,0,1,1
"52720",0,0,0,0,12,12
"52721",0,0,0,0,6,6
"52722",0,0,0,0,1300,1300
"52726",0,0,0,0,123,123
"52727",0,0,0,0,1,1
"52728",0,0,0,0,22,22
"52729",0,0,0,0,4,4
"52730",0,0,0,0,58,58
"52731",0,0,0,0,4,4
"52732",0,0,0,0,190,190
"52733",0,0,0,0,2,2
"52737",0,0,0,0,1,1
"52738",0,0,0,0,25,25
"52739",0,0,0,0,3,3
"52742",0,0,0,0,93,93
"52745",0,0,0,0,18,18
"52746",0,0,0,0,24,24
"52747",0,0,0,0,36,36
"52748",0,0,0,0,210,210
"52749",0,0,0,0,22,22
"52750",0,0,0,0,9,9
"52751",0,0,0,0,12,12
"52752",0,0,0,0,13,13
"52753",0,0,0,0,170,170
"52754",0,0,0,0,25,25
"52756",0,0,0,0,42,42
"52758",0,0,0,0,6,6
"52759",0,0,0,0,1,1
"52760",0,0,0,0,14,14
"52761",0,0,0,0,856,856
"52765",0,0,0,0,4,4
"52766",0,0,0,0,6,6
"52767",0,0,0,0,16,16
"52768",0,0,0,0,45,45
"52769",0,0,0,0,9,9
"52772",0,0,0,0,11,11
"52773",0,0,0,0,38,38
"52776",0,0,0,0,12,12
"52777",0,0,0,0,11,11
"52778",0,0,0,0,94,94
"52801",0,0,0,0,46,46
"52802",0,0,0,0,315,315
"52803",0,0,0,0,656,656
"52804",0,0,0,0,644,644
"52805",0,0,0,0,3,3
"52806",0,0,0,0,735,735
"52807",0,0,0,0,470,470
"52808",0,0,0,0,7,7
"52809",0,0,0,0,9,9
"52812",0,0,0,0,1,1
"52860",0,0,0,0,1,1
"52871",0,0,0,0,1,1
"52937",0,0,0,0,5,5
"52956",0,0,0,0,1,1
"53000",0,0,0,0,1,1
"53001",0,0,0,0,114,114
"53002",0,0,0,0,135,135
"53003",0,0,0,0,2,2
"53004",0,0,0,0,318,318
"53005",0,0,0,0,2006,2006
"53006",0,0,0,0,70,70
"53007",0,0,0,0,185,185
"53008",0,0,0,0,25,25
"53010",0,0,0,0,528,528
"53011",0,0,0,0,145,145
"53012",0,0,0,0,1948,1948
"53013",0,0,0,0,197,197
"53014",0,0,0,0,663,663
"53015",0,0,0,0,176,176
"53016",0,0,0,0,206,206
"53017",0,0,0,0,407,407
"53018",0,0,0,0,661,661
"53019",0,0,0,0,147,147
"53020",0,0,0,0,255,255
"53021",0,0,0,0,290,290
"53022",0,0,0,0,1620,1620
"53023",0,0,0,0,1141,1141
"53024",0,0,0,0,1552,1552
"53025",0,0,0,0,1,1
"53026",0,0,0,0,13,13
"53027",0,0,0,0,1577,1577
"53028",0,0,0,0,2,2
"53029",0,0,0,0,1729,1729
"53031",0,0,0,0,14,14
"53032",0,0,0,0,187,187
"53033",0,0,0,0,370,370
"53034",0,0,0,0,110,110
"53035",0,0,0,0,106,106
"53036",0,0,0,0,244,244
"53037",0,0,0,0,910,910
"53038",0,0,0,0,339,339
"53039",0,0,0,0,1092,1092
"53040",0,0,0,0,579,579
"53041",0,0,0,0,1,1
"53042",0,0,0,0,503,503
"53044",0,0,0,0,196,196
"53045",0,0,0,0,2188,2188
"53046",0,0,0,0,122,122
"53047",0,0,0,0,24,24
"53048",0,0,0,0,874,874
"53049",0,0,0,0,150,150
"53050",0,0,0,0,465,465
"53051",0,0,0,0,3090,3090
"53052",0,0,0,0,11,11
"53053",0,0,0,0,1,1
"53054",0,0,0,0,1,1
"53055",0,0,0,0,3,3
"53056",0,0,0,0,17,17
"53057",0,0,0,0,192,192
"53058",0,0,0,0,256,256
"53059",0,0,0,0,81,81
"53060",0,0,0,0,16,16
"53061",0,0,0,0,410,410
"53063",0,0,0,0,81,81
"53064",0,0,0,0,9,9
"53065",0,0,0,0,161,161
"53066",0,0,0,0,2995,2995
"53069",0,0,0,0,71,71
"53070",0,0,0,0,363,363
"53072",0,0,0,0,2352,2352
"53073",0,0,0,0,1433,1433
"53074",0,0,0,0,1113,1113
"53075",0,0,0,0,208,208
"53076",0,0,0,0,294,294
"53078",0,0,0,0,94,94
"53079",0,0,0,0,129,129
"53080",0,0,0,0,387,387
"53081",0,0,0,0,3202,3202
"53082",0,0,0,0,13,13
"53083",0,0,0,0,1734,1734
"53085",0,0,0,0,1140,1140
"53086",0,0,0,0,849,849
"53088",0,0,0,0,28,28
"53089",0,0,0,0,1524,1524
"53090",0,0,0,0,1604,1604
"53091",0,0,0,0,96,96
"53092",0,0,0,0,2674,2674
"53093",0,0,0,0,98,98
"53094",0,0,0,0,1792,1792
"53095",0,0,0,0,2315,2315
"53097",0,0,0,0,638,638
"53098",0,0,0,0,1343,1343
"53099",0,0,0,0,5,5
"53100",0,0,0,0,3,3
"53101",0,0,0,0,4,4
"53102",0,0,0,0,8,8
"53103",0,0,0,0,320,320
"53104",0,0,0,0,662,662
"53105",0,0,0,0,3040,3040
"53106",0,0,0,0,2,2
"53107",0,0,0,0,1,1
"53108",0,0,0,0,303,303
"53109",0,0,0,0,7,7
"53110",0,0,0,0,2591,2591
"53112",0,0,0,0,1,1
"53113",0,0,0,0,2,2
"53114",0,0,0,0,307,307
"53115",0,0,0,0,1701,1701
"53116",0,0,0,0,2,2
"53117",0,0,0,0,3,3
"53118",0,0,0,0,990,990
"53119",0,0,0,0,436,436
"53120",0,0,0,0,795,795
"53121",0,0,0,0,2012,2012
"53122",0,0,0,0,653,653
"53123",0,0,0,0,3,3
"53124",0,0,0,0,4,4
"53125",0,0,0,0,358,358
"53126",0,0,0,0,655,655
"53127",0,0,0,0,14,14
"53128",0,0,0,0,834,834
"53129",0,0,0,0,1388,1388
"53130",0,0,0,0,777,777
"53131",0,0,0,0,3,3
"53132",0,0,0,0,4245,4245
"53134",0,0,0,0,1,1
"53135",0,0,0,0,4,4
"53137",0,0,0,0,114,114
"53138",0,0,0,0,7,7
"53139",0,0,0,0,318,318
"53140",0,0,0,0,4039,4039
"53141",0,0,0,0,57,57
"53142",0,0,0,0,4306,4306
"53143",0,0,0,0,3436,3436
"53144",0,0,0,0,3870,3870
"53145",0,0,0,0,6,6
"53146",0,0,0,0,693,693
"53147",0,0,0,0,2121,2121
"53148",0,0,0,0,22,22
"53149",0,0,0,0,1460,1460
"53150",0,0,0,0,2493,2493
"53151",0,0,0,0,3092,3092
"53152",0,0,0,0,11,11
"53153",0,0,0,0,226,226
"53154",0,0,0,0,3777,3777
"53155",0,0,0,0,3,3
"53156",0,0,0,0,234,234
"53157",0,0,0,0,86,86
"53158",0,0,0,0,2216,2216
"53159",0,0,0,0,24,24
"53161",0,0,0,0,1,1
"53167",0,0,0,0,58,58
"53168",0,0,0,0,976,976
"53170",0,0,0,0,259,259
"53171",0,0,0,0,23,23
"53172",0,0,0,0,2477,2477
"53173",0,0,0,0,2,2
"53175",0,0,0,0,2,2
"53176",0,0,0,0,11,11
"53177",0,0,0,0,1901,1901
"53178",0,0,0,0,221,221
"53179",0,0,0,0,624,624
"53180",0,0,0,0,2,2
"53181",0,0,0,0,852,852
"53182",0,0,0,0,2122,2122
"53183",0,0,0,0,282,282
"53184",0,0,0,0,403,403
"53185",0,0,0,0,1529,1529
"53186",0,0,0,0,3861,3861
"53187",0,0,0,0,23,23
"53188",0,0,0,0,4391,4391
"53189",0,0,0,0,2340,2340
"53190",0,0,0,0,1827,1827
"53191",0,0,0,0,505,505
"53192",0,0,0,0,42,42
"53193",0,0,0,0,1,1
"53194",0,0,0,0,3,3
"53195",0,0,0,0,15,15
"53196",0,0,0,0,1,1
"53199",0,0,0,0,3,3
"53200",0,0,0,0,1,1
"53201",0,0,0,0,149,149
"53202",0,0,0,0,4275,4275
"53203",0,0,0,0,394,394
"53204",0,0,0,0,7895,7895
"53205",0,0,0,0,2082,2082
"53206",0,0,0,0,3529,3529
"53207",0,0,0,0,6056,6056
"53208",0,0,0,0,4346,4346
"53209",0,0,0,0,7083,7083
"53210",0,0,0,0,3943,3943
"53211",0,0,0,0,5589,5589
"53212",0,0,0,0,6022,6022
"53213",0,0,0,0,3181,3181
"53214",0,0,0,0,4526,4526
"53215",0,0,0,0,11818,11818
"53216",0,0,0,0,5099,5099
"53217",0,0,0,0,4627,4627
"53218",0,0,0,0,5782,5782
"53219",0,0,0,0,4569,4569
"53220",0,0,0,0,3634,3634
"53221",0,0,0,0,5671,5671
"53222",0,0,0,0,3232,3232
"53223",0,0,0,0,4572,4572
"53224",0,0,0,0,2853,2853
"53225",0,0,0,0,3539,3539
"53226",0,0,0,0,2357,2357
"53227",0,0,0,0,2898,2898
"53228",0,0,0,0,2139,2139
"53229",0,0,0,0,5,5
"53231",0,0,0,0,7,7
"53232",0,0,0,0,11,11
"53233",0,0,0,0,2021,2021
"53234",0,0,0,0,44,44
"53235",0,0,0,0,1336,1336
"53236",0,0,0,0,2,2
"53237",0,0,0,0,10,10
"53238",0,0,0,0,1,1
"53240",0,0,0,0,1,1
"53242",0,0,0,0,5,5
"53244",0,0,0,0,4,4
"53245",0,0,0,0,1,1
"53250",0,0,0,0,6,6
"53252",0,0,0,0,1,1
"53253",0,0,0,0,1,1
"53254",0,0,0,0,1,1
"53255",0,0,0,0,4,4
"53257",0,0,0,0,1,1
"53258",0,0,0,0,1,1
"53261",0,0,0,0,1,1
"53262",0,0,0,0,1,1
"53265",0,0,0,0,1,1
"53266",0,0,0,0,5,5
"53267",0,0,0,0,2,2
"53269",0,0,0,0,1,1
"53271",0,0,0,0,2,2
"53274",0,0,0,0,4,4
"53275",0,0,0,0,1,1
"53277",0,0,0,0,4,4
"53278",0,0,0,0,3,3
"53281",0,0,0,0,2,2
"53282",0,0,0,0,1,1
"53288",0,0,0,0,10,10
"53292",0,0,0,0,2,2
"53294",0,0,0,0,1,1
"53295",0,0,0,0,7,7
"53297",0,0,0,0,1,1
"53301",0,0,0,0,5,5
"53304",0,0,0,0,3,3
"53309",0,0,0,0,2,2
"53310",0,0,0,0,2,2
"53320",0,0,0,0,5,5
"53321",0,0,0,0,2,2
"53324",0,0,0,0,1,1
"53325",0,0,0,0,3,3
"53326",0,0,0,0,1,1
"53343",0,0,0,0,2,2
"53345",0,0,0,0,1,1
"53346",0,0,0,0,1,1
"53347",0,0,0,0,1,1
"53361",0,0,0,0,2,2
"53362",0,0,0,0,1,1
"53371",0,0,0,0,1,1
"53376",0,0,0,0,1,1
"53397",0,0,0,0,1,1
"53401",0,0,0,0,23,23
"53402",0,0,0,0,4756,4756
"53403",0,0,0,0,4137,4137
"53404",0,0,0,0,2751,2751
"53405",0,0,0,0,3522,3522
"53406",0,0,0,0,3655,3655
"53407",0,0,0,0,9,9
"53408",0,0,0,0,36,36
"53409",0,0,0,0,1,1
"53410",0,0,0,0,7,7
"53412",0,0,0,0,10,10
"53413",0,0,0,0,2,2
"53415",0,0,0,0,2,2
"53416",0,0,0,0,4,4
"53417",0,0,0,0,2,2
"53419",0,0,0,0,3,3
"53420",0,0,0,0,1,1
"53421",0,0,0,0,1,1
"53425",0,0,0,0,3,3
"53438",0,0,0,0,1,1
"53446",0,0,0,0,2,2
"53461",0,0,0,0,1,1
"53464",0,0,0,0,1,1
"53465",0,0,0,0,2,2
"53468",0,0,0,0,1,1
"53475",0,0,0,0,1,1
"53486",0,0,0,0,1,1
"53492",0,0,0,0,1,1
"53498",0,0,0,0,1,1
"53501",0,0,0,0,20,20
"53502",0,0,0,0,184,184
"53503",0,0,0,0,154,154
"53504",0,0,0,0,192,192
"53505",0,0,0,0,37,37
"53506",0,0,0,0,70,70
"53507",0,0,0,0,165,165
"53508",0,0,0,0,467,467
"53509",0,0,0,0,2,2
"53510",0,0,0,0,162,162
"53511",0,0,0,0,6188,6188
"53512",0,0,0,0,26,26
"53513",0,0,0,0,6,6
"53514",0,0,0,0,10,10
"53515",0,0,0,0,412,412
"53516",0,0,0,0,177,177
"53517",0,0,0,0,178,178
"53518",0,0,0,0,127,127
"53519",0,0,0,0,3,3
"53520",0,0,0,0,595,595
"53521",0,0,0,0,370,370
"53522",0,0,0,0,106,106
"53523",0,0,0,0,532,532
"53525",0,0,0,0,528,528
"53526",0,0,0,0,54,54
"53527",0,0,0,0,1111,1111
"53528",0,0,0,0,507,507
"53529",0,0,0,0,177,177
"53530",0,0,0,0,661,661
"53531",0,0,0,0,560,560
"53532",0,0,0,0,1348,1348
"53533",0,0,0,0,981,981
"53534",0,0,0,0,1176,1176
"53535",0,0,0,0,6,6
"53536",0,0,0,0,836,836
"53537",0,0,0,0,69,69
"53538",0,0,0,0,1470,1470
"53539",0,0,0,0,5,5
"53540",0,0,0,0,12,12
"53541",0,0,0,0,72,72
"53542",0,0,0,0,3,3
"53543",0,0,0,0,130,130
"53544",0,0,0,0,55,55
"53545",0,0,0,0,2448,2448
"53546",0,0,0,0,3664,3664
"53547",0,0,0,0,1100,1100
"53548",0,0,0,0,1946,1946
"53549",0,0,0,0,1101,1101
"53550",0,0,0,0,111,111
"53551",0,0,0,0,694,694
"53553",0,0,0,0,71,71
"53554",0,0,0,0,102,102
"53555",0,0,0,0,721,721
"53556",0,0,0,0,215,215
"53557",0,0,0,0,21,21
"53558",0,0,0,0,1662,1662
"53559",0,0,0,0,497,497
"53560",0,0,0,0,325,325
"53561",0,0,0,0,216,216
"53562",0,0,0,0,3942,3942
"53563",0,0,0,0,1002,1002
"53565",0,0,0,0,480,480
"53566",0,0,0,0,1772,1772
"53568",0,0,0,0,2,2
"53569",0,0,0,0,109,109
"53570",0,0,0,0,198,198
"53571",0,0,0,0,35,35
"53572",0,0,0,0,1122,1122
"53573",0,0,0,0,312,312
"53574",0,0,0,0,390,390
"53575",0,0,0,0,2150,2150
"53576",0,0,0,0,212,212
"53577",0,0,0,0,97,97
"53578",0,0,0,0,790,790
"53579",0,0,0,0,122,122
"53580",0,0,0,0,50,50
