"anly_mapped_zipcode","accession_to_result","accession_to_result","accession_to_result","accession_to_result","accession_to_result_than_1","accession_to_result_than_1"
"81401",1.2375350140056023,1,1,1,1350,1785
"81402",1.2156862745098038,1,1,1,39,51
"81403",1.262917933130699,1,1,2,474,658
"81404",1,1,1,1,1,1
"81410",0.8902439024390244,1,0,1,139,164
"81411",3,3,3,3,0,1
"81413",0.9164619164619164,1,0,1,356,407
"81415",1.0166666666666666,1,0,1,101,120
"81416",0.977582065652522,1,0,1,1040,1249
"81418",1.1939393939393939,1,1,2,117,165
"81419",0.8303249097472925,1,0,1,249,277
"81420",0.5,0,0,1,2,2
"81422",1.0833333333333333,1,0,1,9,12
"81423",1.7222222222222223,1,1,2,34,54
"81424",1.2,1,0,1,16,20
"81425",1.4509283819628647,1,1,2,222,377
"81426",1,1,1,1,4,4
"81427",1.3818181818181818,1,1,2,38,55
"81428",0.9166666666666666,1,0,1,291,324
"81429",1.625,0,0,3,4,8
"81430",0.8,0,0,1,8,10
"81431",1.3333333333333333,1,0,1,9,12
"81432",1.0035211267605635,1,0,1,250,284
"81433",1.6,1,1,2,48,90
"81434",1.1666666666666667,1,0,1,5,6
"81435",1.244047619047619,1,0,2,123,168
"81442",1,1,1,1,1,1
"81453",1,1,1,1,1,1
"81461",0,0,0,0,1,1
"81501",1.5463743676222597,1,1,2,676,1186
"81502",1.1296296296296295,1,0,2,40,54
"81503",1.189522342064715,1,0,1,488,649
"81504",1.1744084136722173,1,0,1,869,1141
"81505",1.2752880921895007,1,1,2,585,781
"81506",1.0874524714828897,1,0,2,392,526
"81507",1.1468531468531469,1,1,1,813,1001
"81511",1,1,1,1,2,2
"81520",1.2717584369449377,1,1,2,407,563
"81521",1.1175771971496438,1,0,1,668,842
"81522",2.2,2,1,4,2,5
"81523",0.9615384615384616,1,0,1,22,26
"81524",0.9056603773584906,1,0,1,43,53
"81525",1.5161290322580645,1,1,2,21,31
"81526",1.0888888888888888,1,0,1,135,180
"81527",1.1898734177215189,1,1,1,65,79
"81528",2,2,2,2,0,1
"81560",3,3,3,3,0,1
"81567",0.5,0,0,1,2,2
"81601",1.2605985037406484,1,1,2,563,802
"81602",1.0714285714285714,1,1,1,53,70
"81603",0.5,0,0,1,2,2
"81610",1,1,1,1,15,18
"81611",1.0885668276972624,1,0,1,484,621
"81612",0.9153225806451613,1,0,1,200,248
"81615",1.1904761904761905,1,0,1,100,126
"81620",0.8003952569169961,0,0,1,1266,1518
"81621",1.0021321961620469,1,0,1,392,469
"81623",1.0372050816696914,1,1,1,899,1102
"81624",1.4444444444444444,1,0,1,27,36
"81625",0.9601694915254237,1,1,1,1066,1180
"81626",1.25,1,1,1,28,36
"81630",1.3103448275862069,1,0,1,22,29
"81631",0.8110403397027601,0,0,1,1187,1413
"81632",0.7911908646003263,0,0,1,1546,1839
"81634",1,1,1,1,1,1
"81635",0.946236559139785,1,1,1,165,186
"81636",1,1,1,1,2,2
"81637",0.8719512195121951,0,0,1,547,656
"81638",1,1,0,1,12,13
"81639",1.0533807829181494,1,1,1,245,281
"81640",3.4545454545454546,2,0,8,5,11
"81641",1.2193732193732194,1,1,1,267,351
"81643",1.04,1,0,1,21,25
"81645",0.8333333333333334,0,0,1,134,162
"81646",1.5,0,0,3,2,4
"81647",1.207142857142857,1,1,1,219,280
"81648",0.9696969696969697,1,0,1,58,66
"81649",0.65,0,0,1,17,20
"81650",1.0849825378346916,1,1,1,701,859
"81652",1.0063694267515924,1,1,1,125,157
"81653",1,1,1,1,2,2
"81654",0.9772727272727273,1,0,1,69,88
"81655",0.922077922077922,0,0,1,64,77
"81656",0.95,1,0,1,30,40
"81657",0.965296803652968,0,0,1,889,1095
"81658",0.7665369649805448,0,0,1,659,771
"81715",3,3,3,3,0,1
"81817",0,0,0,0,2,2
"81820",0,0,0,0,2,2
"81824",0,0,0,0,2,2
"81832",0,0,0,0,1,1
"81857",0,0,0,0,1,1
"81866",0,0,0,0,2,2
"82001",0.559375,0,0,1,288,320
"82003",0.4827586206896552,0,0,1,29,29
"82005",1,1,1,1,1,1
"82007",0.695364238410596,0,0,1,129,151
"82008",2,2,2,2,0,2
"82009",0.5541237113402062,0,0,1,351,388
"82018",3,3,3,3,0,2
"82043",5,5,5,5,0,1
"82044",0,0,0,0,2,2
"82050",0,0,0,0,4,4
"82053",0.45454545454545453,0,0,1,11,11
"82054",0.75,1,0,1,8,8
"82055",1.5,0,0,3,2,4
"82058",0,0,0,0,1,1
"82059",0,0,0,0,2,2
"82060",0.2,0,0,0,5,5
"82062",0,0,0,0,1,1
"82063",3,3,3,3,0,2
"82070",0.6185567010309279,0,0,1,89,97
"82072",0.4807692307692308,0,0,1,52,52
"82073",0.6363636363636364,1,0,1,10,11
"82081",0.5,0,0,1,4,4
"82082",0.6153846153846154,0,0,1,11,13
"82083",0.5,0,0,1,2,2
"82145",1,1,1,1,1,1
"82190",0,0,0,0,1,1
"82201",0.453125,0,0,1,62,64
"82210",0.5,0,0,1,2,2
"82212",0.3333333333333333,0,0,1,3,3
"82213",0.4,0,0,1,5,5
"82214",0.2222222222222222,0,0,0,9,9
"82218",0,0,0,0,1,1
"82221",0.6,0,0,1,4,5
"82223",0,0,0,0,1,1
"82225",0.3333333333333333,0,0,1,3,3
"82240",0.3137254901960784,0,0,1,50,51
"82286",0,0,0,0,2,2
"82295",2,2,2,2,0,2
"82301",0.45454545454545453,0,0,1,31,33
"82308",1,1,1,1,1,1
"82321",0.85,1,1,1,20,20
"82323",0.5,0,0,1,2,2
"82324",0,0,0,0,1,1
"82325",0.375,0,0,1,8,8
"82329",2.6666666666666665,0,0,8,2,3
"82331",0.9285714285714286,1,0,1,12,14
"82332",0.8,1,0,1,4,5
"82336",0,0,0,0,1,1
"82339",2,2,2,2,0,1
"82343",0.5,0,0,1,2,2
"82353",0,0,0,0,2,2
"82367",2,2,2,2,0,1
"82374",1,1,1,1,1,1
"82401",0.38235294117647056,0,0,1,34,34
"82410",0.5,0,0,1,4,4
"82414",0.3333333333333333,0,0,1,17,18
"82420",1,1,1,1,1,1
"82426",0.42857142857142855,0,0,1,7,7
"82431",1,0,0,2,1,2
"82433",0.5,0,0,1,2,2
"82435",0.5384615384615384,0,0,1,12,13
"82442",2,1,0,6,5,7
"82443",0,0,0,0,7,7
"82450",0,0,0,0,1,1
"82482",3.5,3,3,4,0,2
"82501",0.6382978723404256,0,0,1,43,47
"82510",1,1,1,1,1,1
"82513",1,1,1,1,2,2
"82514",0.42857142857142855,0,0,1,6,7
"82516",2,2,2,2,0,1
"82520",1.4,1,0,1,17,20
"82523",0,0,0,0,1,1
"82524",0.8333333333333334,0,0,1,5,6
"82528",3,3,3,3,0,4
"82548",0,0,0,0,1,1
"82549",3,3,3,3,0,1
"82601",0.4888888888888889,0,0,1,43,45
"82602",1,1,1,1,1,1
"82604",0.36,0,0,0,48,50
"82609",0.375,0,0,1,37,40
"82633",0.30434782608695654,0,0,1,23,23
"82636",0.7,0,0,1,9,10
"82637",0.3,0,0,0,9,10
"82642",0,0,0,0,2,2
"82643",0,0,0,0,1,1
"82644",0.2,0,0,0,10,10
"82649",0.5,0,0,1,2,2
"82701",0.375,0,0,1,8,8
"82702",1,1,1,1,1,1
"82706",2,2,2,2,0,1
"82710",1,1,1,1,1,1
"82716",0.3,0,0,0,27,30
"82717",0.7142857142857143,1,0,1,7,7
"82718",0.35294117647058826,0,0,1,34,34
"82720",1.5,0,0,3,2,4
"82721",0.25,0,0,0,4,4
"82730",0,0,0,0,2,2
"82732",0.5,0,0,1,2,2
"82801",0.6875,0,0,1,14,16
"82809",0,0,0,0,1,1
"82833",0,0,0,0,2,2
"82834",0.3333333333333333,0,0,1,6,6
"82835",0,0,0,0,1,1
"82836",1,1,1,1,1,1
"82838",1,1,1,1,1,1
"82839",1,1,1,1,1,1
"82901",0.7142857142857143,1,0,1,7,7
"82905",0,0,0,0,1,1
"82923",1,1,1,1,1,1
"82930",1.25,1,0,1,6,8
"82931",0.5,0,0,1,2,2
"82935",0.5,0,0,1,8,8
"82939",3,3,3,3,0,1
"82941",0.5,0,0,1,2,2
"83001",0.625,0,0,1,7,8
"83002",0.7857142857142857,1,0,1,13,14
"83006",0,0,0,0,1,1
"83011",2,2,2,2,0,1
"83014",0,0,0,0,3,3
"83025",0,0,0,0,3,3
"83032",1.5,1,1,2,1,2
"83040",1,1,1,1,1,1
"83045",0,0,0,0,2,2
"83052",0.5,0,0,1,2,2
"83070",0,0,0,0,2,2
"83101",1,1,0,2,2,3
"83113",1,0,0,1,3,4
"83123",0,0,0,0,1,1
"83150",0.3333333333333333,0,0,1,12,12
"83200",6,6,6,6,0,1
"83201",0.6666666666666666,1,0,1,3,3
"83202",0.75,1,0,1,4,4
"83204",0.5555555555555556,1,0,1,9,9
"83209",5,0,0,10,1,2
"83210",0,0,0,0,1,1
"83221",0.3333333333333333,0,0,1,3,3
"83224",1,1,1,1,1,1
"83233",1.5,1,1,2,1,2
"83236",0,0,0,0,3,3
"83241",0.3333333333333333,0,0,1,3,3
"83245",1,1,1,1,3,3
"83246",1,0,0,2,1,2
"83248",2.5,0,0,5,1,2
"83252",2,0,0,4,1,2
"83274",0.5,0,0,1,2,2
"83296",1.5,0,0,3,1,2
"83299",0,0,0,0,4,4
"83301",1.3076923076923077,1,0,1,10,13
"83302",0,0,0,0,1,1
"83316",1,1,1,1,3,3
"83318",0.5,0,0,1,2,2
"83328",0.5,0,0,1,2,2
"83333",1.3333333333333333,1,1,2,2,3
"83340",0.6,1,0,1,5,5
"83341",1,1,1,1,2,2
"83349",2,2,2,2,0,1
"83350",0,0,0,0,2,2
"83353",0.5,0,0,1,4,4
"83364",2.2,3,1,3,2,5
"83365",3,3,3,3,0,1
"83387",0.5,0,0,1,2,2
"83401",1.3636363636363635,0,0,1,9,11
"83402",0.25,0,0,0,4,4
"83403",1,1,1,1,1,1
"83404",0.4444444444444444,0,0,1,8,9
"83406",0,0,0,0,5,5
"83422",0.3333333333333333,0,0,1,6,6
"83440",0.3333333333333333,0,0,1,3,3
"83467",2.5,2,2,3,0,2
"83501",1.75,1,0,3,5,8
"83507",0,0,0,0,1,1
"83520",5.5,1,1,10,1,2
"83521",0,0,0,0,1,1
"83541",0.14285714285714285,0,0,0,7,7
"83553",0,0,0,0,1,1
"83554",0.5,0,0,1,2,2
"83590",6,6,6,6,0,1
"83592",1,0,0,2,1,2
"83605",0.75,0,0,1,7,8
"83607",0.3333333333333333,0,0,1,3,3
"83616",0.7692307692307693,1,0,1,37,39
"83617",0.5,0,0,1,2,2
"83619",3,3,3,3,0,1
"83621",0,0,0,0,1,1
"83632",0,0,0,0,2,2
"83634",0,0,0,0,2,2
"83642",0.6153846153846154,0,0,0,12,13
"83644",4,4,4,4,0,2
"83646",0.7333333333333333,0,0,1,13,15
"83647",0.7142857142857143,1,0,1,6,7
"83648",1,1,1,1,1,1
"83650",2,2,2,2,0,1
"83651",1.6666666666666667,2,0,3,2,6
"83661",0.25,0,0,0,4,4
"83669",0.25,0,0,0,4,4
"83672",0,0,0,0,2,2
"83686",0.2222222222222222,0,0,0,9,9
"83687",0.6666666666666666,1,0,1,3,3
"83702",0.5714285714285714,0,0,0,6,7
"83703",0.7272727272727273,1,0,1,11,11
"83704",0.14285714285714285,0,0,0,7,7
"83705",0.3333333333333333,0,0,1,6,6
"83706",0,0,0,0,2,2
"83707",3.5,0,0,7,1,2
"83709",0.8571428571428571,1,0,1,13,14
"83713",1.3846153846153846,1,0,1,10,13
"83714",0,0,0,0,1,1
"83716",0.14285714285714285,0,0,0,7,7
"83719",1,1,1,1,1,1
"83806",3,3,3,3,0,1
"83814",1,1,1,1,2,2
"83815",1.4615384615384615,1,0,2,7,13
"83825",0,0,0,0,1,1
"83832",0.25,0,0,0,4,4
"83833",0,0,0,0,1,1
"83835",1.3333333333333333,0,0,4,4,6
"83843",1,0,0,2,1,2
"83849",2,0,0,3,2,4
"83850",2,1,0,2,3,5
"83854",1,1,1,1,1,1
"83856",1.75,0,0,2,2,4
"83858",1.25,0,0,0,3,4
"83860",0.5,0,0,1,2,2
"83861",0.3333333333333333,0,0,1,3,3
"83864",0.9090909090909091,1,1,1,11,11
"84000",3,3,1,3,1,4
"84003",0,0,0,0,8,8
"84004",0.5,0,0,1,2,2
"84005",1,0,0,3,2,3
"84009",0.3333333333333333,0,0,1,6,6
"84010",0,0,0,0,1,1
"84014",0,0,0,0,1,1
"84015",1.4545454545454546,1,0,1,10,11
"84020",1.5,2,0,2,1,4
"84021",1,1,1,1,1,1
"84028",0.6666666666666666,1,0,1,3,3
"84030",0,0,0,0,6,6
"84032",1,1,1,1,8,10
"84036",0.5,0,0,1,2,2
"84037",0.75,0,0,1,3,4
"84040",0.6,1,0,1,5,5
"84041",1,1,0,2,2,3
"84042",1.75,0,0,1,3,4
"84043",1.5,1,0,1,6,8
"84044",0.3333333333333333,0,0,1,3,3
"84045",0,0,0,0,2,2
"84048",2.5,0,0,5,1,2
"84050",0,0,0,0,1,1
"84055",1,1,1,1,1,1
"84056",0,0,0,0,3,3
"84057",0.2,0,0,0,5,5
"84058",0.6923076923076923,1,0,1,13,13
"84059",1,1,1,1,2,2
"84060",2.5,1,1,1,3,4
"84062",1.6,1,0,1,4,5
"84064",1,1,1,1,1,1
"84065",3.3333333333333335,4,0,6,1,3
"84066",0,0,0,0,1,1
"84068",1,1,1,1,1,1
"84070",1.5,1,1,2,2,4
"84074",0,0,0,0,1,1
"84075",0.3333333333333333,0,0,1,3,3
"84078",1.7142857142857142,1,1,1,6,7
"84081",0,0,0,0,3,3
"84084",4,2,2,6,0,2
"84085",0,0,0,0,1,1
"84087",1,0,0,3,2,3
"84089",1,1,1,1,1,1
"84091",0,0,0,0,1,1
"84092",1,1,0,2,2,3
"84094",0.3333333333333333,0,0,1,3,3
"84095",2,1,0,3,4,7
"84096",0.6666666666666666,1,0,1,3,3
"84097",0.3333333333333333,0,0,1,3,3
"84098",2,0,0,0,3,4
"84102",0.5,0,0,1,4,4
"84103",3.5,0,0,7,1,2
"84105",1,1,0,1,3,4
"84106",1.25,1,0,1,10,12
"84108",1.25,1,0,1,3,4
"84109",2.2,1,0,4,3,5
"84115",0.5,0,0,1,4,4
"84116",0,0,0,0,2,2
"84117",0.6,1,0,1,5,5
"84118",0,0,0,0,2,2
"84119",0.5,0,0,1,2,2
"84120",1,1,1,1,1,1
"84121",1.6666666666666667,0,0,5,2,3
"84123",0.5,0,0,1,2,2
"84124",0,0,0,0,2,2
"84128",0,0,0,0,2,2
"84129",0.25,0,0,0,4,4
"84130",0.796875,0,0,1,52,64
"84131",3,3,3,3,0,1
"84140",1,1,1,1,2,2
"84142",3,1,1,5,1,2
"84143",2,0,0,4,1,2
"84158",0.75,0,0,1,3,4
"84200",1.8461538461538463,2,1,2,6,13
"84203",2,2,2,2,0,1
"84213",3,3,3,3,0,1
"84302",0.5,0,0,1,2,2
"84312",2,0,0,4,1,2
"84317",0,0,0,0,1,1
"84321",2,0,0,6,2,3
"84323",0.5,0,0,1,2,2
"84324",0,0,0,0,1,1
"84340",0,0,0,0,1,1
"84341",0.6666666666666666,1,0,1,3,3
"84349",1,1,1,1,1,1
"84382",4,4,4,4,0,1
"84401",1.875,0,0,2,5,8
"84403",0.6666666666666666,1,0,1,6,6
"84404",0.25,0,0,0,4,4
"84414",0.42857142857142855,0,0,1,7,7
"84442",2,2,2,2,0,1
"84501",0.5,0,0,1,8,8
"84510",1,1,1,1,16,17
"84511",1,1,1,1,2,2
"84512",9,9,9,9,0,2
"84523",0.5,0,0,1,2,2
"84525",1.5,1,1,2,2,4
"84532",0.25,0,0,0,4,4
"84534",0.85,1,1,1,19,20
"84535",1.3333333333333333,1,1,2,2,3
"84536",1.127659574468085,1,0,2,35,47
"84538",0,0,0,0,1,1
"84540",1,1,1,1,1,1
"84601",2.3333333333333335,1,0,6,2,3
"84603",1,1,1,1,1,1
"84604",0.5555555555555556,0,0,1,8,9
"84606",0.2,0,0,0,5,5
"84631",0.5,0,0,1,2,2
"84648",0,0,0,0,1,1
"84655",0,0,0,0,1,1
"84660",1.875,1,0,3,5,8
"84662",0,0,0,0,3,3
"84663",0.75,1,0,1,4,4
"84664",0.5,0,0,1,4,4
"84681",2.5,0,0,5,1,2
"84701",0.8571428571428571,1,0,2,5,7
"84719",14,14,14,14,0,1
"84729",0,0,0,0,1,1
"84737",1.6666666666666667,1,0,4,2,3
"84738",0,0,0,0,1,1
"84741",2.43859649122807,1,0,3,35,57
"84746",0.5,0,0,1,2,2
"84747",1,1,1,1,2,2
"84749",10,10,10,10,0,1
"84752",0,0,0,0,2,2
"84754",0,0,0,0,1,1
"84756",0,0,0,0,1,1
"84760",1,1,1,1,1,1
"84765",0,0,0,0,1,1
"84770",0.7,0,0,2,7,10
"84771",0,0,0,0,2,2
"84780",1.6666666666666667,2,0,3,1,3
"84790",0.3333333333333333,0,0,1,6,6
"84920",1.5,1,1,2,1,2
"84925",5,5,5,5,0,1
"84980",3.5,0,0,7,2,4
"85000",0.4857142857142857,0,0,1,33,35
"85001",1.3059701492537314,1,0,2,93,134
"85002",1.4574468085106382,0,0,2,70,94
"85003",1.4736153510684693,1,0,2,1595,2293
"85004",1.542257217847769,1,0,2,1349,1905
"85005",1.597938144329897,1,0,3,68,97
"85006",1.42504816955684,1,0,2,3593,5190
"85007",1.3220561237870443,1,0,2,2807,3813
"85008",1.4286466099464958,1,0,2,8004,11401
"85009",1.484787018255578,1,0,2,5638,8381
"85010",1.263157894736842,1,0,2,27,38
"85011",1.7580645161290323,1,0,3,38,62
"85012",1.6352201257861636,1,0,2,1402,2226
"85013",1.4739345509893456,1,0,2,3695,5256
"85014",1.5474341661039839,1,0,2,4041,5924
"85015",1.4958592132505175,1,0,2,5290,7728
"85016",1.6152869707135733,1,0,2,6834,11029
"85017",1.4888103651354534,1,0,2,4075,5943
"85018",1.5244900311167455,1,0,2,5781,8677
"85019",1.4779823859087269,1,0,2,3461,4996
"85020",1.3351195383347074,1,0,2,5349,7278
"85021",1.3434034416826004,1,0,2,5745,7845
"85022",1.394443764533105,1,0,2,5780,8171
"85023",1.2799592044875063,1,0,2,4309,5883
"85024",1.4937796878534269,1,0,2,3055,4421
"85025",1.2777777777777777,1,0,2,24,36
"85026",1.4,1,0,2,36,50
"85027",1.2836023532961232,1,0,2,4731,6629
"85028",1.4964797913950456,1,0,2,2630,3835
"85029",1.3279811097992915,1,0,2,6169,8470
"85030",1.0526315789473684,1,0,2,27,38
"85031",1.5028404200378722,1,0,2,3961,5809
"85032",1.5022044415414761,1,0,2,8265,12248
"85033",1.5319432120674357,1,0,2,7523,11270
"85034",1.4375,1,0,2,798,1136
"85035",1.5578375113258833,1,0,3,6612,9933
"85036",1.5495495495495495,1,0,2,70,111
"85037",1.4802180056519985,1,0,2,6756,9908
"85038",1.6075949367088607,0,0,3,56,79
"85039",2.0869565217391304,1,0,3,15,23
"85040",1.4882483370288249,1,0,2,4649,6765
"85041",1.5638162093171666,1,0,2,8235,12536
"85042",1.5582447410088216,1,0,2,5841,8842
"85043",1.6003309265944645,1,0,3,4308,6648
"85044",1.525460612215291,1,0,2,4551,6893
"85045",1.6578498293515358,1,0,2,754,1172
"85046",0.9690721649484536,1,0,1,81,97
"85047",1.5555555555555556,1,0,1,7,9
"85048",1.5107260726072607,1,0,2,4078,6060
"85049",1.8888888888888888,0,0,2,6,9
"85050",1.5319842222603326,1,0,2,3983,5831
"85051",1.3845658335480546,1,0,2,5464,7762
"85052",2.6666666666666665,1,0,5,5,9
"85053",1.2673045602605864,1,0,2,3631,4912
"85054",1.3854715875805508,1,0,2,1199,1707
"85055",1.3636363636363635,0,0,3,8,11
"85056",1.4285714285714286,1,0,2,5,7
"85057",2.1,0,0,2,6,10
"85058",2.090909090909091,0,0,6,6,11
"85059",1,0,0,2,1,2
"85060",1.2777777777777777,1,0,2,51,72
"85061",0.9210526315789473,1,0,1,30,38
"85062",1.6417910447761195,1,0,3,47,67
"85063",1.153061224489796,1,0,1,78,98
"85064",1.5029585798816567,1,0,2,118,169
"85065",1.3333333333333333,1,0,3,2,3
"85066",1.3522727272727273,1,0,2,124,176
"85067",1.1547619047619047,1,0,2,60,84
"85068",1.2625,1,0,1,63,80
"85069",1.8349514563106797,1,0,2,68,103
"85070",1.6744186046511629,1,0,3,23,43
"85071",1.2272727272727273,1,0,1,50,66
"85072",1.56,1,0,2,14,25
"85073",1,1,0,1,5,6
"85074",1.2903225806451613,1,0,2,20,31
"85075",0.25,0,0,0,4,4
"85076",1.3488372093023255,1,0,2,55,86
"85078",1.5,1,0,2,53,78
"85079",1.3611111111111112,1,0,3,22,36
"85080",1.1379310344827587,1,0,1,161,203
"85081",2.6666666666666665,1,0,5,4,6
"85082",1.282258064516129,1,0,2,92,124
"85083",1.422929045788186,1,0,2,1947,2861
"85085",1.3884875320438126,1,0,2,2958,4291
"85086",1.3065704636168254,1,0,2,4772,6514
"85087",1.1540487162606978,1,0,1,1150,1519
"85088",2.2,1,0,1,4,5
"85091",3,3,0,6,1,3
"85093",3.5,0,0,7,1,2
"85095",0.5,0,0,1,2,2
"85096",0,0,0,0,1,1
"85097",2,0,0,4,1,2
"85098",0.5,0,0,1,2,2
"85101",0.5,0,0,1,2,2
"85102",0,0,0,0,2,2
"85103",0.6666666666666666,1,0,1,3,3
"85104",3.5,3,3,4,0,2
"85105",1,1,1,1,1,1
"85106",3,3,3,3,0,1
"85107",4,0,0,8,1,2
"85108",2.75,0,0,5,2,4
"85110",2,2,2,2,0,1
"85112",2.5,3,1,3,1,4
"85113",2.75,2,0,2,1,4
"85115",3,3,3,3,0,2
"85116",4.5,1,1,8,1,2
"85117",1.0202702702702702,1,0,1,114,148
"85118",1.2208149779735682,1,0,1,1382,1816
"85119",1.291799109980928,1,0,2,2298,3146
"85120",1.2848472164085392,1,0,2,3425,4778
"85121",1.7516198704103672,1,0,3,1219,2315
"85122",1.4690787785476007,1,0,2,7989,11691
"85123",1.2605633802816902,1,0,2,1434,1988
"85124",0.5,0,0,1,2,2
"85125",0.5,0,0,1,4,4
"85127",1.3703703703703705,1,0,2,19,27
"85128",1.687878787878788,1,0,3,2381,3960
"85130",1.332657200811359,1,0,2,339,493
"85131",1.432112676056338,1,0,2,2393,3550
"85132",1.2884570899838075,1,0,2,3094,4323
"85133",1.3333333333333333,2,0,2,1,3
"85134",3,2,0,7,1,3
"85135",1.6031746031746033,1,0,2,46,63
"85136",0.8888888888888888,1,0,1,7,9
"85137",1.4654377880184333,1,0,3,148,217
"85138",1.4609747784594411,1,0,2,3977,5868
"85139",1.418745785569791,1,0,2,2021,2966
"85140",1.4467603813216998,1,0,2,4246,6189
"85141",1.0547945205479452,1,0,1,57,73
"85142",1.515072964669739,1,0,2,6923,10416
"85143",1.4259677139385523,1,0,2,4016,5761
"85145",1.7803030303030303,1,1,2,149,264
"85146",0.5,0,0,1,2,2
"85147",2.046336693245073,2,1,3,3291,6647
"85148",2.3333333333333335,1,0,6,2,3
"85150",2.6666666666666665,1,0,7,2,3
"85152",1,0,0,2,1,2
"85153",1.6666666666666667,0,0,5,2,3
"85164",4,4,4,4,0,1
"85169",0,0,0,0,2,2
"85172",1.1692307692307693,1,0,2,236,325
"85173",1.446927374301676,1,0,2,365,537
"85178",1.0588235294117647,1,0,1,53,68
"85179",2.5,0,0,5,1,2
"85182",0.5,0,0,1,2,2
"85183",4,0,0,8,1,2
"85188",1,1,1,1,2,2
"85189",0.5,0,0,1,2,2
"85191",0.9215686274509803,1,0,1,46,51
"85192",1.58125,1,0,2,107,160
"85193",1.2951612903225806,1,0,2,450,620
"85194",1.345679012345679,1,0,2,790,1134
"85195",4.5,0,0,9,1,2
"85199",0,0,0,0,2,2
"85200",1.5,0,0,1,3,4
"85201",1.422470180838784,1,0,2,7310,10396
"85202",1.5246035447761195,1,0,2,5802,8576
"85203",1.4293974437005479,1,0,2,4598,6572
"85204",1.5080909010522592,1,0,2,7652,11309
"85205",1.3027932960893855,1,0,2,5921,8055
"85206",1.1631660140026105,1,0,1,6493,8427
"85207",1.400232468035645,1,0,2,5503,7743
"85208",1.2941954688275177,1,0,2,4430,6047
"85209",1.4350630313691,1,0,2,4758,6822
"85210",1.5073735062293414,1,0,2,5330,7866
"85211",1.5255102040816326,1,0,2,135,196
"85212",1.504327833378415,1,0,2,4953,7394
"85213",1.4165893486732233,1,0,2,3783,5389
"85214",1.6444444444444444,1,0,2,30,45
"85215",1.2064010450685827,1,0,1,2345,3062
"85216",1.0833333333333333,1,0,1,94,120
"85217",1.2,0,0,2,10,15
"85218",1.4761904761904763,1,0,2,14,21
"85219",1.1764705882352942,0,0,1,42,51
"85220",1,1,0,1,25,33
"85221",2.272727272727273,3,1,3,5,11
"85222",1.4736842105263157,1,0,3,36,57
"85223",1.8571428571428572,1,0,3,19,35
"85224",1.575943396226415,1,0,2,5487,8480
"85225",1.5652994257588186,1,0,2,7965,12190
"85226",1.637275521760233,1,0,2,3918,6181
"85227",1.1,0,0,1,8,10
"85228",1.4871794871794872,1,0,3,24,39
"85229",1.5,0,0,2,3,6
"85230",1.75,0,0,1,3,4
"85231",1.8333333333333333,1,0,3,10,18
"85232",1.5806451612903225,1,0,3,20,31
"85233",1.5812771048302676,1,0,2,4381,6687
"85234",1.519394974383996,1,0,2,5430,8198
"85235",1.1904761904761905,0,0,1,19,21
"85236",1.304093567251462,1,0,2,124,171
"85237",1.5,0,0,1,6,8
"85238",1.4782608695652173,1,0,2,17,23
"85239",1.3265306122448979,1,0,2,29,49
"85240",1.3076923076923077,1,0,2,17,26
"85241",0.5,0,0,1,4,4
"85242",1.2317073170731707,1,0,2,59,82
"85243",1.1111111111111112,0,0,1,14,18
"85244",1.7208121827411167,1,0,3,114,197
"85245",1.7,1,0,3,13,20
"85246",1.5217391304347827,1,0,2,88,138
"85247",2.103448275862069,1,0,4,18,29
"85248",1.4609195402298851,1,0,2,3575,5220
"85249",1.548582295988935,1,0,2,3807,5784
"85250",1.4682700666473485,1,0,2,2344,3451
"85251",1.5028965241709948,1,0,2,6782,10012
"85252",1.7055837563451777,1,0,2,131,197
"85253",1.353182751540041,1,0,2,2763,3896
"85254",1.4133637921187892,1,0,2,6132,8755
"85255",1.2765591397849463,1,0,2,6853,9300
"85256",0.9651810584958217,0,0,1,571,718
"85257",1.446570728720147,1,0,2,4470,6532
"85258",1.2436548223350254,1,0,2,4347,5910
"85259",1.303030303030303,1,0,2,3283,4488
"85260",1.364237568358133,1,0,2,5639,7863
"85261",1.0125786163522013,1,0,1,128,159
"85262",1.1391423357664234,1,0,1,1709,2192
"85263",0.8865248226950354,1,0,1,361,423
"85264",1.0686274509803921,1,0,2,148,204
"85265",0,0,0,0,4,4
"85266",1.191111111111111,1,0,1,1566,2025
"85267",1.2406015037593985,1,0,1,106,133
"85268",1.1371110548950165,1,0,1,3027,3953
"85269",0.8187919463087249,1,0,1,125,149
"85270",1,1,0,2,2,3
"85271",1.4423076923076923,1,0,2,35,52
"85272",1,0,0,2,4,6
"85273",0.5,0,0,1,11,12
"85274",1.4047619047619047,1,0,2,60,84
"85275",1.7903225806451613,1,0,3,42,62
"85276",3,3,3,3,0,2
"85277",1.372340425531915,1,0,1,71,94
"85279",0.3333333333333333,0,0,1,3,3
"85280",1.5981308411214954,1,0,2,67,107
"85281",1.5418108945163054,1,0,2,7158,10978
"85282",1.5577405857740585,1,0,2,6200,9560
"85283",1.513033301415044,1,0,2,6296,9399
"85284",1.515615041427661,1,0,2,2070,3138
"85285",1.4425287356321839,1,0,2,122,174
"85286",1.6071053815020238,1,0,2,4293,6671
"85287",0.7411764705882353,1,0,1,78,85
"85288",1.6666666666666667,0,0,5,2,3
"85289",0,0,0,0,1,1
