"anly_mapped_zipcode","collection_to_report","collection_to_report","collection_to_report","collection_to_report","collection_to_report_less_than_1","collection_to_report_less_than_1"
"33957",0.13363363363363365,0,0,0,651,666
"33958",0,0,0,0,1,1
"33959",0,0,0,0,2,2
"33960",0.34234234234234234,0,0,0,98,111
"33961",0,0,0,0,4,4
"33962",0.7272727272727273,0,0,2,8,11
"33963",0.15384615384615385,0,0,0,12,13
"33964",0.3333333333333333,0,0,0,5,6
"33965",0.2647058823529412,0,0,0,31,34
"33966",0.21179941002949854,0,0,0,1604,1695
"33967",0.2599462365591398,0,0,0,3540,3720
"33968",0,0,0,0,5,5
"33969",0,0,0,0,3,3
"33970",0.27722772277227725,0,0,0,92,101
"33971",0.39013340045305817,0,0,0,3596,3973
"33972",0.40696517412935324,0,0,0,1753,2010
"33973",0.38461538461538464,0,0,0,1443,1599
"33974",0.3223234624145786,0,0,0,2416,2634
"33975",0.35148514851485146,0,0,1,189,202
"33976",0.385880465302848,0,0,0,2250,2493
"33977",0,0,0,0,2,2
"33978",0.25,0,0,0,4,4
"33979",0,0,0,0,5,5
"33980",0.7200365965233303,0,0,1,1712,2186
"33981",0.40478026214340784,0,0,0,1182,1297
"33982",0.44154589371980674,0,0,0,938,1035
"33983",0.6155741744701824,0,0,1,1716,2029
"33984",0,0,0,0,4,4
"33985",0.6666666666666666,0,0,2,2,3
"33986",0,0,0,0,1,1
"33987",0,0,0,0,4,4
"33988",0,0,0,0,1,1
"33989",0.6,0,0,0,4,5
"33990",0.352105656615998,0,0,0,3706,4013
"33991",0.44158258098778547,0,0,0,3396,3766
"33992",0,0,0,0,1,1
"33993",0.3475997686524002,0,0,0,3187,3458
"33994",1.0333333333333334,0,0,0,24,30
"33995",0,0,0,0,1,1
"33996",0.6666666666666666,0,0,2,2,3
"33997",0,0,0,0,3,3
"33998",0,0,0,0,4,4
"33999",0,0,0,0,1,1
"34000",0,0,0,0,1,1
"34001",0,0,0,0,2,2
"34003",0,0,0,0,4,4
"34004",0,0,0,0,1,1
"34007",1,1,1,1,1,1
"34008",0.5,0,0,1,2,2
"34013",0,0,0,0,4,4
"34014",0,0,0,0,1,1
"34016",0,0,0,0,1,1
"34018",0,0,0,0,1,1
"34019",0,0,0,0,1,1
"34020",0,0,0,0,1,1
"34021",0.3333333333333333,0,0,1,3,3
"34022",0,0,0,0,1,1
"34023",0,0,0,0,1,1
"34024",0.3333333333333333,0,0,1,3,3
"34025",0,0,0,0,3,3
"34027",3.1666666666666665,3,3,3,0,6
"34028",0,0,0,0,3,3
"34029",2,0,0,4,1,2
"34031",0,0,0,0,3,3
"34032",0,0,0,0,1,1
"34034",0,0,0,0,2,2
"34042",0,0,0,0,4,4
"34043",0,0,0,0,1,1
"34046",0,0,0,0,2,2
"34047",1,1,1,1,1,1
"34050",0,0,0,0,1,1
"34053",2.5,0,0,5,1,2
"34054",0,0,0,0,2,2
"34055",0,0,0,0,1,1
"34058",0.3,0,0,1,10,10
"34060",0,0,0,0,1,1
"34069",0,0,0,0,1,1
"34074",0,0,0,0,1,1
"34084",0,0,0,0,1,1
"34085",0,0,0,0,2,2
"34087",1.25,1,1,1,7,8
"34091",1.2857142857142858,1,1,2,15,21
"34092",0.18181818181818182,0,0,0,11,11
"34093",0.7727272727272727,1,0,1,18,22
"34094",1.4210526315789473,1,1,1,15,19
"34097",0,0,0,0,1,1
"34100",0,0,0,0,4,4
"34101",0.2471264367816092,0,0,0,165,174
"34102",0.20217729393468117,0,0,0,3063,3215
"34103",0.37172538392050586,0,0,0,2030,2214
"34104",0.35874834728955485,0,0,0,4137,4538
"34105",0.30607397353240584,0,0,0,2764,2947
"34106",0.19230769230769232,0,0,0,126,130
"34107",0.24,0,0,0,24,25
"34108",0.22875816993464052,0,0,0,2787,2907
"34109",0.3564356435643564,0,0,0,5205,5656
"34110",0.2708377518557794,0,0,0,4438,4715
"34111",2,0,0,4,3,6
"34112",0.3017314189189189,0,0,0,4421,4736
"34113",0.3226469379367037,0,0,0,4488,4866
"34114",0.28938640132669985,0,0,0,3382,3618
"34115",0,0,0,0,4,4
"34116",0.5045755758914484,0,0,0,5519,6338
"34117",0.38215859030837,0,0,0,2491,2724
"34118",0,0,0,0,2,2
"34119",0.26550131926121373,0,0,0,5739,6064
"34120",0.3806060606060606,0,0,0,6761,7425
"34121",1,1,1,1,1,1
"34122",0,0,0,0,1,1
"34124",0.5,0,0,1,2,2
"34125",0,0,0,0,1,1
"34127",0,0,0,0,1,1
"34129",0.6666666666666666,0,0,2,2,3
"34130",0,0,0,0,2,2
"34131",6,6,6,6,0,1
"34133",0.25,0,0,0,74,76
"34134",0.4029552715654952,0,0,0,2279,2504
"34135",0.23958492293605982,0,0,0,6212,6553
"34136",0.32857142857142857,0,0,0,64,70
"34137",0.07142857142857142,0,0,0,27,28
"34138",0.17543859649122806,0,0,0,55,57
"34139",0.16494845360824742,0,0,0,92,97
"34140",0.1111111111111111,0,0,0,60,63
"34141",0.6496350364963503,0,0,1,326,411
"34142",0.2938648623937094,0,0,0,9978,10937
"34143",0.09919028340080972,0,0,0,482,494
"34144",0,0,0,0,2,2
"34145",0.16526054590570718,0,0,0,1962,2015
"34146",0.36,0,0,0,45,50
"34147",0,0,0,0,7,7
"34148",0,0,0,0,3,3
"34149",0.2857142857142857,0,0,1,7,7
"34153",1.6666666666666667,0,0,5,2,3
"34155",0,0,0,0,1,1
"34159",2,2,2,2,0,1
"34162",0,0,0,0,1,1
"34165",2,2,2,2,0,1
"34167",2,2,2,2,0,2
"34169",0,0,0,0,2,2
"34172",0,0,0,0,1,1
"34174",1,0,0,2,1,2
"34175",0,0,0,0,2,2
"34176",0,0,0,0,1,1
"34178",0,0,0,0,1,1
"34180",0,0,0,0,1,1
"34181",0,0,0,0,1,1
"34183",0,0,0,0,2,2
"34187",0,0,0,0,1,1
"34191",2,2,2,2,0,1
"34192",0,0,0,0,2,2
"34195",2,0,0,4,1,2
"34196",0,0,0,0,1,1
"34199",0,0,0,0,1,1
"34200",0.35714285714285715,0,0,0,12,14
"34201",0.12217194570135746,0,0,0,869,884
"34202",0.18000411437975725,0,0,0,4714,4861
"34203",0.3747795414462081,0,0,1,7485,7938
"34204",0.31666666666666665,0,0,0,57,60
"34205",0.4664026571282575,0,0,1,7238,7828
"34206",0.45901639344262296,0,0,1,112,122
"34207",0.4690240045996838,0,0,1,6349,6957
"34208",0.41884960615497346,0,0,1,10270,10918
"34209",0.3645189761694616,0,0,0,7365,7931
"34210",0.44562334217506633,0,0,1,3059,3393
"34211",0.3148950349883372,0,0,0,2743,3001
"34212",0.29724770642201837,0,0,0,3637,3815
"34213",0.6,0,0,1,9,10
"34214",0.15384615384615385,0,0,0,13,13
"34215",0.2777777777777778,0,0,0,104,108
"34216",0.32142857142857145,0,0,0,161,168
"34217",0.3072916666666667,0,0,0,553,576
"34218",0.18518518518518517,0,0,0,25,27
"34219",0.25757575757575757,0,0,0,4318,4488
"34220",0.248,0,0,0,122,125
"34221",0.36026058631921826,0,0,1,10279,10745
"34222",0.35639725618848794,0,0,1,3241,3353
"34223",0.2680212868892114,0,0,0,1948,2067
"34224",0.48331015299026425,0,0,0,1277,1438
"34225",0.2,0,0,0,5,5
"34226",0.2,0,0,0,5,5
"34227",0.7777777777777778,1,0,1,7,9
"34228",0.18051282051282053,0,0,0,946,975
"34229",0.27570621468926554,0,0,0,830,885
"34230",0.16891891891891891,0,0,0,143,148
"34231",0.5013564839934889,0,0,1,4839,5529
"34232",0.3687750200160128,0,0,0,5751,6245
"34233",0.32165422171165997,0,0,0,3257,3482
"34234",0.5086317135549873,0,0,1,5647,6256
"34235",0.4850316637881405,0,0,0,3052,3474
"34236",2.1528275862068966,0,0,0,3423,3625
"34237",0.38509501187648454,0,0,0,3138,3368
"34238",0.30611656087709177,0,0,0,3282,3466
"34239",0.2361338637959279,0,0,0,4080,4273
"34240",0.2387914230019493,0,0,0,1968,2052
"34241",0.3031630170316302,0,0,0,1943,2055
"34242",0.20242214532871972,0,0,0,1121,1156
"34243",0.2865425158116655,0,0,0,5415,5692
"34244",0.3333333333333333,0,0,1,6,6
"34245",1,0,0,2,1,2
"34246",0.2222222222222222,0,0,0,8,9
"34247",0,0,0,0,5,5
"34248",2,0,0,6,2,3
"34249",0.3333333333333333,0,0,1,6,6
"34250",0.3305084745762712,0,0,1,117,118
"34251",0.731508875739645,0,0,1,1123,1352
"34252",0,0,0,0,6,6
"34253",0,0,0,0,2,2
"34254",0,0,0,0,1,1
"34255",0.6666666666666666,1,0,1,3,3
"34256",0,0,0,0,4,4
"34257",1.8,2,0,3,2,5
"34258",0.6,1,0,1,5,5
"34259",6,6,6,6,0,1
"34260",0.32558139534883723,0,0,1,43,43
"34261",0,0,0,0,5,5
"34262",0,0,0,0,1,1
"34263",0,0,0,0,2,2
"34264",0.6413043478260869,0,0,1,81,92
"34265",0.3192771084337349,0,0,0,155,166
"34266",0.464,0,0,1,7400,8125
"34267",0.3333333333333333,0,0,0,32,33
"34268",0.5742574257425742,0,0,0,88,101
"34269",0.39655172413793105,0,0,0,432,464
"34270",0.5714285714285714,0,0,1,63,70
"34271",1.3333333333333333,2,0,2,1,3
"34272",0.4,0,0,1,14,15
"34273",0.4,0,0,0,4,5
"34274",0.21052631578947367,0,0,0,18,19
"34275",0.33123791102514505,0,0,0,1925,2068
"34276",0.4,0,0,0,70,75
"34277",0.11290322580645161,0,0,0,62,62
"34278",0.5,0,0,1,8,8
"34279",2,0,0,6,2,3
"34280",0.14516129032258066,0,0,0,61,62
"34281",0.2289156626506024,0,0,0,79,83
"34282",0.4782608695652174,0,0,0,40,46
"34283",0.25,0,0,0,7,8
"34284",0.5806451612903226,0,0,0,51,62
"34285",0.3424915318027851,0,0,0,2434,2657
"34286",0.6467554791577138,0,0,1,1991,2327
"34287",0.6125947906363337,0,0,1,2539,3033
"34288",0.5851413543721236,0,0,1,1321,1521
"34289",0.5179640718562875,0,0,0,299,334
"34290",1,0,0,1,20,24
"34291",0.6679292929292929,0,0,1,679,792
"34292",0.42007992007992007,0,0,0,1771,2002
"34293",0.391415313225058,0,0,0,3956,4310
"34295",0.2727272727272727,0,0,0,30,33
"34296",0,0,0,0,2,2
"34297",0,0,0,0,1,1
"34298",0,0,0,0,1,1
"34299",0,0,0,0,3,3
"34301",0,0,0,0,2,2
"34302",0,0,0,0,1,1
"34303",0,0,0,0,1,1
"34309",0,0,0,0,1,1
"34310",0,0,0,0,3,3
"34311",0,0,0,0,1,1
"34314",0,0,0,0,1,1
"34320",0,0,0,0,1,1
"34321",0.29411764705882354,0,0,0,15,17
"34322",0.25,0,0,0,4,4
"34323",0.36363636363636365,0,0,0,10,11
"34324",0,0,0,0,7,7
"34325",0,0,0,0,7,7
"34326",0.8333333333333334,1,1,1,6,6
"34327",0.5,0,0,1,4,4
"34328",0.16666666666666666,0,0,0,6,6
"34329",0,0,0,0,3,3
"34331",0,0,0,0,3,3
"34332",0,0,0,0,1,1
"34333",0,0,0,0,3,3
"34334",1,0,0,2,1,2
"34337",0,0,0,0,1,1
"34339",0,0,0,0,1,1
"34340",0.5,0,0,1,2,2
"34341",0.5,0,0,1,2,2
"34342",4,4,4,4,0,1
"34343",0,0,0,0,7,7
"34344",0.5,0,0,1,2,2
"34347",0,0,0,0,2,2
"34349",0,0,0,0,2,2
"34353",1.3333333333333333,0,0,4,2,3
"34366",3.3333333333333335,4,0,6,1,3
"34369",0,0,0,0,1,1
"34371",0,0,0,0,1,1
"34372",0,0,0,0,1,1
"34376",0,0,0,0,1,1
"34378",0,0,0,0,1,1
"34379",0,0,0,0,2,2
"34386",1,1,1,1,1,1
"34387",0.6666666666666666,0,0,1,5,6
"34392",0,0,0,0,2,2
"34396",0,0,0,0,1,1
"34401",1,0,0,2,1,2
"34402",0,0,0,0,1,1
"34404",1,1,1,1,1,1
"34405",0,0,0,0,3,3
"34408",2,2,2,2,0,2
"34409",0,0,0,0,1,1
"34410",0.5,0,0,0,5,6
"34412",1,1,1,1,1,1
"34413",0.5,0,0,1,2,2
"34414",1,0,0,2,1,2
"34418",0,0,0,0,1,1
"34419",1,0,0,0,3,4
"34420",0.5602649006622517,0,0,1,1304,1510
"34421",0.28169014084507044,0,0,0,67,71
"34422",0,0,0,0,4,4
"34423",0.5180722891566265,0,0,0,74,83
"34424",0.5,0,0,1,2,2
"34425",0,0,0,0,1,1
"34426",1,1,1,1,1,1
"34427",0,0,0,0,1,1
"34428",0.6752899197145406,0,0,1,966,1121
"34429",0.5812553740326741,0,0,1,1005,1163
"34430",0.5094339622641509,0,0,0,47,53
"34431",0.28034682080924855,0,0,0,647,692
"34432",0.34756703078450846,0,0,0,917,1007
"34433",0.45395799676898224,0,0,0,554,619
"34434",0.5605605605605606,0,0,0,859,999
"34435",0,0,0,0,1,1
"34436",0.4134453781512605,0,0,0,545,595
"34437",0,0,0,0,1,1
"34438",2,2,2,2,0,1
"34440",1.5,0,0,3,1,2
"34441",0.55,0,0,0,19,20
"34442",0.5024657534246575,0,0,1,1583,1825
"34443",0.125,0,0,0,8,8
"34444",0.16666666666666666,0,0,0,6,6
"34445",0.4375,0,0,1,15,16
"34446",0.4755576649264357,0,0,1,1922,2107
"34447",0.25,0,0,0,50,52
"34448",0.423728813559322,0,0,0,919,1003
"34449",0.38721804511278196,0,0,0,244,266
"34450",0.45585585585585586,0,0,0,1015,1110
"34451",0.39344262295081966,0,0,0,56,61
"34452",0.5936908517350158,0,0,1,1326,1585
"34453",0.6111595466434177,0,0,1,948,1147
"34455",3,3,3,3,0,1
"34456",0.75,0,0,1,3,4
"34457",2,2,2,2,0,1
"34458",0.6,0,0,0,4,5
"34459",2.5,0,0,5,1,2
"34460",0.6666666666666666,0,0,1,27,33
"34461",1.166120218579235,0,0,2,1359,1830
"34462",2.5,2,2,3,0,2
"34463",1,0,0,2,4,6
"34464",0.7142857142857143,0,0,0,25,28
"34465",0.5736894164193868,0,0,1,1753,2022
"34466",0.6666666666666666,1,0,1,3,3
"34467",0.625,0,0,1,6,8
"34468",0,0,0,0,3,3
"34470",0.3935519733185103,0,0,0,1638,1799
"34471",0.38059467918622847,0,0,0,2920,3195
"34472",0.5352597179222566,0,0,0,2504,2907
"34473",0.6140262361251262,0,0,1,1631,1982
"34474",0.542693661971831,0,0,1,1854,2272
"34475",0.48336106489184694,0,0,0,1051,1202
"34476",0.44035832154644033,0,0,0,1868,2121
"34477",0.3181818181818182,0,0,0,62,66
"34478",0.12535612535612536,0,0,0,684,702
"34479",0.4230396902226525,0,0,0,926,1033
"34480",0.46577457539886774,0,0,1,1728,1943
"34481",0.19121871153057038,0,0,0,2310,2437
"34482",12.211413748378728,0,0,0,1391,1542
"34483",0.5116279069767442,0,0,0,41,43
"34484",0.4372574385510996,0,0,1,704,773
"34485",0,0,0,0,2,2
"34486",2.5,2,2,3,0,2
"34487",0.125,0,0,0,8,8
"34488",0.30272596843615496,0,0,0,646,697
"34489",0.19230769230769232,0,0,0,25,26
"34490",1,0,0,2,1,2
"34491",0.3333333333333333,0,0,0,3096,3339
"34492",0.6842105263157895,0,0,0,31,38
"34494",0,0,0,0,1,1
"34496",2.4615384615384617,2,2,3,0,13
"34497",0,0,0,0,3,3
"34498",0.061224489795918366,0,0,0,49,49
"34507",0,0,0,0,1,1
"34508",0,0,0,0,2,2
"34509",1,1,1,1,1,1
"34514",0,0,0,0,1,1
"34515",0,0,0,0,1,1
"34520",0,0,0,0,2,2
"34521",1.5,0,0,3,1,2
"34524",0,0,0,0,1,1
"34526",0,0,0,0,4,4
"34534",0,0,0,0,2,2
"34536",0,0,0,0,2,2
"34537",0,0,0,0,2,2
"34538",0,0,0,0,1,1
"34539",0,0,0,0,1,1
"34546",1,0,0,2,1,2
"34551",0,0,0,0,1,1
"34552",2,2,2,2,0,1
"34553",0,0,0,0,3,3
"34558",0,0,0,0,1,1
"34562",1.6666666666666667,2,0,3,1,3
"34564",0,0,0,0,2,2
"34566",0.6666666666666666,0,0,1,5,6
"34571",0,0,0,0,1,1
"34577",0,0,0,0,1,1
"34578",0,0,0,0,2,2
"34579",3,0,0,6,1,2
"34583",0,0,0,0,1,1
"34590",0,0,0,0,1,1
"34591",0,0,0,0,1,1
"34592",0,0,0,0,5,5
"34593",0.8571428571428571,0,0,2,5,7
"34595",0,0,0,0,1,1
"34596",0,0,0,0,1,1
"34597",0,0,0,0,1,1
"34600",0,0,0,0,2,2
"34601",0.45051436679673645,0,0,1,2491,2819
"34602",0.42201834862385323,0,0,0,687,763
"34603",0.125,0,0,0,31,32
"34604",0.43886255924170614,0,0,1,965,1055
"34605",0.5483870967741935,0,0,1,27,31
"34606",0.4783249778826305,0,0,1,3090,3391
"34607",0.35723598435462844,0,0,0,718,767
"34608",0.49534945522189744,0,0,1,3391,3763
"34609",0.41806091806091805,0,0,1,4262,4662
"34610",0.4961489088575096,0,0,1,1431,1558
"34611",0.625,0,0,1,49,56
"34612",0,0,0,0,1,1
"34613",0.4067240672406724,0,0,0,2187,2439
"34614",0.4774281805745554,0,0,1,658,731
"34615",0,0,0,0,2,2
"34616",1,1,0,1,4,5
"34617",1,1,1,1,2,2
"34618",1,1,1,1,2,2
"34619",0.16666666666666666,0,0,0,6,6
"34621",0,0,0,0,2,2
"34622",0,0,0,0,3,3
"34624",0,0,0,0,2,2
"34625",1,0,0,0,4,5
"34626",1,0,0,2,1,2
"34627",2,2,2,2,0,1
"34628",1.5,0,0,3,2,4
"34629",0,0,0,0,1,1
"34630",3,0,0,6,1,2
"34632",0,0,0,0,1,1
"34633",2,2,2,2,0,1
"34634",0.8,0,0,2,3,5
"34635",0.7272727272727273,1,0,1,10,11
"34636",0,0,0,0,4,4
"34637",0.4514831573655103,0,0,1,1855,1989
"34638",0.3861710849959005,0,0,1,3378,3659
"34639",0.38145474736257634,0,0,0,3328,3602
"34642",0,0,0,0,1,1
"34643",1,1,1,1,1,1
"34644",1,0,0,2,1,2
"34645",4,4,4,4,0,1
"34646",0,0,0,0,2,2
"34647",0.25,0,0,0,7,8
"34648",0.5,0,0,0,3,4
"34650",0,0,0,0,2,2
"34652",0.38551724137931037,0,0,0,4043,4350
"34653",0.4020554344440984,0,0,0,5903,6422
"34654",0.42990654205607476,0,0,1,2747,2996
"34655",0.40487653362323345,0,0,1,5991,6439
"34656",0.43902439024390244,0,0,1,74,82
"34657",0,0,0,0,1,1
"34658",1,0,0,1,7,9
"34659",1,0,0,3,2,3
"34660",0.4528301886792453,0,0,0,46,53
"34661",0.5,0,0,0,24,28
"34662",1.5,0,0,3,1,2
"34663",0.6666666666666666,0,0,2,2,3
"34664",0.5,0,0,1,2,2
"34665",0.4166666666666667,0,0,0,11,12
"34666",1,1,1,1,1,1
"34667",0.4609331084879146,0,0,1,4845,5337
"34668",0.4874525824336154,0,0,1,6198,6854
"34669",0.4102981029810298,0,0,1,1706,1845
"34670",6,6,6,6,0,1
"34671",1,1,0,2,2,3
"34672",0,0,0,0,1,1
"34673",0.2857142857142857,0,0,0,27,28
"34674",0.34615384615384615,0,0,0,23,26
"34675",0,0,0,0,1,1
"34676",0,0,0,0,2,2
"34677",0.3456439393939394,0,0,0,2993,3168
"34679",0.5714285714285714,0,0,0,32,35
"34680",0.3137254901960784,0,0,1,50,51
"34681",0.2815126050420168,0,0,0,225,238
"34682",0.29508196721311475,0,0,0,56,61
"34683",0.35179282868525896,0,0,0,4714,5020
"34684",0.7579751671442216,0,0,1,4421,5235
"34685",0.4112075769534333,0,0,0,2351,2534
"34686",0,0,0,0,4,4
"34687",0,0,0,0,3,3
"34688",0.36926438455935906,0,0,0,1281,1373
"34689",0.4091556459816887,0,0,0,4506,4915
"34690",1.7063148788927336,0,0,0,2112,2312
"34691",0.4623810896511963,0,0,1,3165,3469
"34692",0.25806451612903225,0,0,0,30,31
"34693",1.6666666666666667,0,0,5,2,3
"34694",0,0,0,0,2,2
"34695",0.3452914798206278,0,0,0,2740,2899
"34697",0.27450980392156865,0,0,0,49,51
"34698",1.4634180790960452,0,0,0,6647,7080
"34701",0,0,0,0,8,8
"34702",0,0,0,0,2,2
"34703",0.5,0,0,0,6,8
"34705",0.33762886597938147,0,0,0,363,388
"34706",0,0,0,0,3,3
"34707",0,0,0,0,1,1
"34708",1.25,1,0,1,3,4
"34711",0.2816858930860288,0,0,0,12330,13263
"34712",0.14960629921259844,0,0,0,124,127
"34713",0.3942307692307692,0,0,1,98,104
"34714",0.2587360594795539,0,0,0,3837,4035
"34715",0.3163265306122449,0,0,0,3365,3626
"34716",0.6923076923076923,0,0,0,11,13
"34717",1,0,0,2,1,2
"34718",0.6666666666666666,0,0,2,2,3
"34719",0,0,0,0,1,1
"34721",0,0,0,0,2,2
"34722",0,0,0,0,5,5
"34723",0,0,0,0,1,1
"34724",0,0,0,0,4,4
"34725",0,0,0,0,1,1
"34726",0,0,0,0,1,1
"34728",5,5,5,5,0,1
"34729",0.23809523809523808,0,0,0,20,21
"34730",0.5,0,0,0,3,4
"34731",0.3633516053249804,0,0,0,1181,1277
"34732",0,0,0,0,2,2
"34733",0.5,0,0,0,3,4
"34734",0.37578814627994955,0,0,0,729,793
"34735",2.6666666666666665,2,0,6,1,3
"34736",0.2730069213022302,0,0,0,3622,3901
"34737",0.24878048780487805,0,0,0,579,615
"34738",0.5625,0,0,0,13,16
"34739",0.2302158273381295,0,0,0,134,139
"34740",0.16,0,0,0,24,25
"34741",0.664755977726826,0,0,0,11224,12212
"34742",0.08163265306122448,0,0,0,192,196
"34743",0.32396219643498025,0,0,0,7727,8359
"34744",0.35353343465045595,0,0,0,14351,15792
"34745",0.2981366459627329,0,0,0,150,161
"34746",0.3298987707881417,0,0,0,10220,11064
"34747",0.339662447257384,0,0,0,5635,6162
"34748",0.5014858841010401,0,0,0,5979,6730
"34749",0.5555555555555556,0,0,1,82,90
"34750",0.6666666666666666,0,0,2,2,3
"34751",0.3333333333333333,0,0,0,5,6
"34752",0,0,0,0,3,3
"34753",0.3045912653975364,0,0,0,815,893
"34754",0,0,0,0,10,10
"34755",0.16806722689075632,0,0,0,114,119
"34756",0.2959889349930844,0,0,0,660,723
"34757",0,0,0,0,2,2
"34758",0.4276298089857412,0,0,0,6772,7434
"34759",0.3327163350300787,0,0,0,5998,6483
"34760",0.2887700534759358,0,0,0,176,187
"34761",0.3817490494296578,0,0,0,8329,9205
"34762",0.21818181818181817,0,0,0,105,110
"34763",0,0,0,0,4,4
"34764",0,0,0,0,2,2
"34765",0,0,0,0,6,6
"34766",0,0,0,0,2,2
"34767",1.5,1,0,2,4,6
"34768",4,2,2,6,0,2
"34769",0.29370489174017644,0,0,0,4675,4988
"34770",0.11304347826086956,0,0,0,112,115
"34771",0.2546744036105738,0,0,0,4376,4653
"34772",0.25459083615617756,0,0,0,5301,5609
"34773",0.24970414201183433,0,0,0,800,845
"34774",0.4,0,0,0,4,5
"34775",0,0,0,0,1,1
"34776",0,0,0,0,3,3
"34777",0.18478260869565216,0,0,0,89,92
"34778",0.2261904761904762,0,0,0,81,84
"34779",0,0,0,0,2,2
"34780",0,0,0,0,6,6
"34781",0.07692307692307693,0,0,0,13,13
"34782",0,0,0,0,8,8
"34783",0.75,0,0,0,3,4
"34784",0.10714285714285714,0,0,0,27,28
"34785",0.7924644842495367,0,0,1,1321,1619
"34786",0.3167014613778706,0,0,0,9056,9580
"34787",0.5371935756551142,0,0,0,15425,16562
"34788",0.23865344153892395,0,0,0,3176,3327
"34789",0.40540540540540543,0,0,0,33,37
"34791",1,0,0,0,6,8
"34792",0,0,0,0,3,3
"34793",0,0,0,0,5,5
"34794",1,0,0,2,1,2
"34795",0,0,0,0,1,1
"34796",0,0,0,0,2,2
"34797",0.20883534136546184,0,0,0,240,249
"34798",0,0,0,0,1,1
"34799",0,0,0,0,1,1
"34805",1,1,1,1,1,1
"34807",2,1,1,3,1,2
"34811",0,0,0,0,1,1
"34812",0,0,0,0,1,1
"34813",0,0,0,0,1,1
"34817",0,0,0,0,1,1
"34818",3,0,0,6,1,2
"34822",1.3333333333333333,1,1,2,2,3
"34827",2,2,2,2,0,2
"34828",0,0,0,0,1,1
"34829",0,0,0,0,1,1
"34832",0,0,0,0,1,1
"34838",0,0,0,0,1,1
"34844",0,0,0,0,2,2
"34846",0,0,0,0,1,1
"34848",7,7,7,7,0,1
"34850",0,0,0,0,1,1
"34852",0,0,0,0,1,1
"34853",0.5,0,0,1,2,2
"34855",2,2,2,2,0,1
"34859",0,0,0,0,1,1
"34865",0,0,0,0,1,1
"34866",0,0,0,0,1,1
"34867",0,0,0,0,1,1
"34872",0,0,0,0,2,2
"34874",0,0,0,0,1,1
"34876",0,0,0,0,1,1
"34881",0.5,0,0,1,2,2
"34882",1,0,0,2,1,2
"34887",1,0,0,2,1,2
"34891",0,0,0,0,1,1
"34892",0,0,0,0,1,1
"34893",0,0,0,0,1,1
"34897",2,2,2,2,0,1
"34900",0,0,0,0,3,3
"34904",0,0,0,0,1,1
"34906",1,0,0,0,4,5
"34908",0,0,0,0,2,2
"34911",3,3,3,3,0,1
"34914",0,0,0,0,1,1
"34917",0,0,0,0,1,1
"34920",0,0,0,0,1,1
"34923",0,0,0,0,3,3
"34925",2,2,2,2,0,1
"34926",0,0,0,0,3,3
"34929",0,0,0,0,1,1
"34930",0,0,0,0,1,1
"34933",0,0,0,0,2,2
"34934",0,0,0,0,4,4
"34936",0,0,0,0,4,4
"34938",0.5,0,0,1,2,2
"34939",1,1,1,1,1,1
"34942",0.3333333333333333,0,0,1,3,3
"34943",1.25,0,0,0,3,4
"34945",0.2621035058430718,0,0,0,563,599
"34946",0.29843561973525873,0,0,0,771,831
"34947",0.6938574938574938,0,0,1,1675,2035
"34948",0.391304347826087,0,0,0,20,23
"34949",0.28641975308641976,0,0,0,759,810
"34950",0.32383506537043244,0,0,0,2732,2983
"34951",0.22369942196531792,0,0,0,1640,1730
"34952",0.4020634672502736,0,0,0,5756,6397
"34953",1.1479366447581079,0,0,0,8235,9281
"34954",0.41333333333333333,0,0,0,66,75
"34955",1,1,0,1,3,4
"34956",0.4878286270691334,0,0,0,2635,3081
"34957",0.28454172366621067,0,0,0,2755,2924
"34958",0.3888888888888889,0,0,1,33,36
"34959",0,0,0,0,2,2
"34960",0.2,0,0,0,5,5
"34962",0,0,0,0,1,1
"34963",0.25,0,0,0,4,4
"34964",0,0,0,0,1,1
"34965",0,0,0,0,2,2
"34966",0.5,0,0,1,2,2
"34967",1.5,1,1,2,1,2
"34968",0,0,0,0,1,1
"34970",0,0,0,0,1,1
"34971",1,0,0,3,2,3
"34972",0.5792300805729633,0,0,1,2853,3351
"34973",0.5555555555555556,0,0,1,78,90
"34974",0.39943502824858756,0,0,0,3268,3540
"34975",0,0,0,0,1,1
"34976",0,0,0,0,3,3
"34978",0,0,0,0,2,2
"34979",0.15625,0,0,0,31,32
"34980",0,0,0,0,4,4
"34981",0.37542662116040953,0,0,0,533,586
"34982",0.3890806401004079,0,0,0,2875,3187
"34983",0.3794553098153902,0,0,0,4936,5471
"34984",0.4616925388082123,0,0,0,1763,1997
"34985",0.22727272727272727,0,0,0,41,44
"34986",0.32587448559670784,0,0,0,3583,3888
"34987",0.3723916532905297,0,0,0,1723,1869
"34988",0.41304347826086957,0,0,0,41,46
"34990",0.3191435126178945,0,0,0,3660,3923
"34991",0.06382978723404255,0,0,0,46,47
"34992",0.13513513513513514,0,0,0,35,37
"34994",0.635718043135192,0,0,0,3279,3802
"34995",0.3584905660377358,0,0,0,49,53
"34996",0.31242937853107344,0,0,0,1648,1770
"34997",0.4076982294072363,0,0,0,5865,6495
"34998",0,0,0,0,1,1
"34999",1.6666666666666667,0,0,5,2,3
"35004",0.4,0,0,1,5,5
"35005",0,0,0,0,1,1
"35006",0,0,0,0,2,2
