"anly_mapped_zipcode","collection_to_accession","collection_to_accession","collection_to_accession","collection_to_accession","collection_to_accession_less_than_1","collection_to_accession_less_than_1"
"33477",0.5032284100080711,0,0,1,2242,2478
"33478",0.5603026257231865,0,0,1,2011,2247
"33479",2,2,2,2,0,1
"33480",0.48716904276985745,0,0,1,2287,2455
"33481",0.9787234042553191,1,0,1,38,47
"33482",0.4246575342465753,0,0,1,66,73
"33483",0.6255707762557078,0,0,1,2501,2847
"33484",0.3414878397711016,0,0,0,6604,6990
"33485",1,0,0,2,4,7
"33486",0.7049106132609188,0,0,1,3789,4419
"33487",0.642802155504234,0,0,1,3409,3897
"33488",0.8333333333333334,0,0,2,13,18
"33489",0.5,0,0,0,3,4
"33490",0.6,0,0,1,8,10
"33491",0.5,0,0,1,4,4
"33492",0,0,0,0,1,1
"33493",0.49306296691568835,0,0,1,847,937
"33494",1,1,1,1,1,1
"33495",1.5,1,0,2,3,6
"33496",0.5712816292943839,0,0,1,4425,4861
"33497",0.9285714285714286,1,0,1,22,28
"33498",0.7613803230543319,0,0,1,2357,2724
"33499",2,2,2,2,0,1
"33500",1,1,1,1,1,1
"33501",0.5,0,0,1,2,2
"33502",1,1,1,1,1,1
"33503",0.2972972972972973,0,0,0,35,37
"33504",1.2,1,0,1,4,5
"33505",0,0,0,0,1,1
"33506",0.3333333333333333,0,0,0,5,6
"33507",1.25,0,0,1,3,4
"33508",0.5,0,0,1,37,40
"33509",0.5167785234899329,0,0,1,132,149
"33510",0.5775075987841946,0,0,1,4695,5264
"33511",0.699122106943336,0,0,1,9581,11277
"33512",1.5,0,0,3,1,2
"33513",1.0260504201680671,1,0,1,992,1190
"33514",0.6468085106382979,0,0,1,202,235
"33515",1.3333333333333333,1,1,2,2,3
"33516",1.25,1,1,1,3,4
"33517",0,0,0,0,4,4
"33518",0,0,0,0,1,1
"33519",2.625,2,0,3,3,8
"33520",3.3333333333333335,3,0,7,1,3
"33521",0.8950617283950617,0,0,1,136,162
"33523",0.9852242744063324,1,0,1,1548,1895
"33524",0.8888888888888888,0,0,1,29,36
"33525",0.9691135178499799,1,0,1,1977,2493
"33526",0.6906474820143885,1,0,1,129,139
"33527",0.5558025789239662,0,0,1,2080,2249
"33528",6.333333333333333,9,0,10,1,3
"33529",0,0,0,0,5,5
"33530",0.53125,0,0,1,30,32
"33531",2,2,0,4,1,3
"33532",1,1,1,1,1,1
"33533",1.5,0,0,3,1,2
"33534",0.5383729854182655,0,0,1,2384,2606
"33535",1.25,0,0,0,3,4
"33536",0,0,0,0,3,3
"33537",0.9433962264150944,1,0,2,39,53
"33538",0.9174757281553398,1,0,1,335,412
"33539",0.7009345794392523,0,0,1,94,107
"33540",1.0454545454545454,1,0,2,854,1166
"33541",0.8898632058926692,1,0,1,2379,2851
"33542",1.3229166666666667,1,0,2,2072,2880
"33543",4.384736842105263,0,0,1,3321,3800
"33544",0.6518821126349577,0,0,1,3061,3427
"33545",0.7411988582302569,0,0,1,1828,2102
"33546",2.5,0,0,4,2,4
"33547",0.4927615405626878,0,0,1,3426,3661
"33548",0.5509181969949917,0,0,1,1081,1198
"33549",0.5761400651465798,0,0,1,2205,2456
"33550",0.5869565217391305,0,0,1,43,46
"33551",1,0,0,3,4,6
"33552",0.8333333333333334,1,1,1,6,6
"33554",1.5,0,0,1,3,4
"33555",2,2,2,2,0,1
"33556",0.6036793095616625,0,0,1,3960,4403
"33557",1,1,1,1,1,1
"33558",0.6096889622901184,0,0,1,3245,3633
"33559",0.5756345177664974,0,0,1,1794,1970
"33560",0.8333333333333334,0,0,1,5,6
"33561",0.3333333333333333,0,0,1,3,3
"33562",1.6666666666666667,2,0,3,1,3
"33563",0.598208833706493,0,0,1,4476,4913
"33564",0.44285714285714284,0,0,1,67,70
"33565",0.49597628123676407,0,0,1,2198,2361
"33566",0.6042632066728453,0,0,1,2914,3237
"33567",0.5253512522907758,0,0,1,1501,1637
"33568",0.44375,0,0,1,155,160
"33569",0.5403582228425216,0,0,1,3921,4299
"33570",0.6558242506811989,0,0,1,5196,5872
"33571",0.47058823529411764,0,0,1,50,51
"33572",0.5672481710748453,0,0,1,3304,3554
"33573",0.6624115656721009,0,0,1,5796,6502
"33574",0.7627118644067796,1,0,1,51,59
"33575",0.5663716814159292,1,0,1,109,113
"33576",0.6976744186046512,0,0,1,605,688
"33577",1,1,1,1,1,1
"33578",1.6927631578947369,0,0,1,8270,9120
"33579",0.6054931335830213,0,0,1,5088,5607
"33581",1,0,0,2,1,2
"33582",1.75,1,0,2,2,4
"33583",0.3854166666666667,0,0,1,90,96
"33584",0.4992406161857236,0,0,1,4252,4609
"33585",0.9300699300699301,1,0,1,117,143
"33586",0.3076923076923077,0,0,0,72,78
"33587",0.59375,0,0,1,26,32
"33588",0.2,0,0,0,5,5
"33589",3,2,0,6,2,6
"33590",1,0,0,2,3,5
"33591",0.6666666666666666,0,0,2,2,3
"33592",0.5393900889453621,0,0,1,1412,1574
"33593",0.6857142857142857,0,0,1,30,35
"33594",0.5311720698254364,0,0,1,5169,5614
"33595",0.5076923076923077,0,0,1,56,65
"33596",0.49133749133749133,0,0,1,4036,4329
"33597",0.8714090287277702,1,0,1,606,731
"33598",0.6009593421653723,0,0,1,3992,4378
"33599",0.75,0,0,1,3,4
"33600",0.625,0,0,1,7,8
"33601",0.25146198830409355,0,0,0,163,171
"33602",0.5394148720032507,0,0,1,4536,4922
"33603",0.5495902797400396,0,0,1,3244,3539
"33604",9.188815789473685,0,0,1,5510,6080
"33605",0.4564102564102564,0,0,1,3596,3900
"33606",0.5521757498943811,0,0,1,4319,4734
"33607",0.5499899819675416,0,0,1,4594,4991
"33608",0.5609756097560976,0,0,1,37,41
"33609",0.5496535796766744,0,0,1,3619,3897
"33610",0.6590831532248891,0,0,1,7716,8791
"33611",0.4980714405500587,0,0,1,5540,5963
"33612",0.8150163220892275,0,0,1,7828,9190
"33613",0.8683919835884488,0,0,1,5240,6337
"33614",0.5725223767928395,0,0,1,8380,9273
"33615",1.5876603543066585,0,0,1,7207,8185
"33616",0.5470869912210694,0,0,1,2310,2506
"33617",0.5443213296398892,0,0,1,5913,6498
"33618",0.6608320072743805,0,0,1,3818,4399
"33619",0.47820686540198737,0,0,1,8218,8856
"33620",0.36507936507936506,0,0,0,175,189
"33621",0.4552238805970149,0,0,1,128,134
"33622",0.3958333333333333,0,0,1,47,48
"33623",0.3783783783783784,0,0,1,35,37
"33624",0.5311521058127393,0,0,1,5293,5746
"33625",0.6292367996310814,0,0,1,3865,4337
"33626",3.577490356251418,0,0,1,3990,4407
"33627",0,0,0,0,5,5
"33628",1.5,1,1,2,1,2
"33629",0.5620133985152996,0,0,1,5027,5523
"33630",1.0103092783505154,1,0,2,72,97
"33631",0.21428571428571427,0,0,0,93,98
"33633",2.3333333333333335,2,1,3,2,6
"33634",0.6126661012157195,0,0,1,3142,3537
"33635",0.6322330097087379,0,0,1,2299,2575
"33636",1.4285714285714286,1,0,2,5,7
"33637",0.6080542264752791,0,0,1,2219,2508
"33638",0,0,0,0,3,3
"33639",0,0,0,0,3,3
"33640",1.75,1,0,2,2,4
"33641",1,1,1,1,1,1
"33642",1.5,1,1,2,4,6
"33643",1,0,0,1,4,5
"33644",0.5,0,0,1,2,2
"33645",0,0,0,0,1,1
"33646",0.6111111111111112,0,0,1,45,54
"33647",0.6459211505083065,0,0,1,7280,8066
"33649",0.3333333333333333,0,0,1,3,3
"33650",0,0,0,0,1,1
"33651",0.15384615384615385,0,0,0,13,13
"33652",3.4,3,2,5,1,5
"33653",1.75,0,0,3,2,4
"33654",1.1428571428571428,1,0,2,4,7
"33655",0.875,0,0,2,5,8
"33656",0,0,0,0,6,6
"33657",0.8333333333333334,1,0,1,5,6
"33659",0.5,0,0,1,2,2
"33660",0.8333333333333334,0,0,1,5,6
"33661",1.6666666666666667,2,0,3,1,3
"33662",0.8,0,0,1,4,5
"33663",2.8333333333333335,2,2,3,1,6
"33664",1,1,0,2,2,3
"33665",1,1,1,1,1,1
"33667",1.25,1,1,1,3,4
"33668",0.5,0,0,0,3,4
"33669",0,0,0,0,2,2
"33670",0.5,0,0,1,5,6
"33671",2,2,2,2,0,1
"33672",0.46511627906976744,0,0,1,41,43
"33673",1.35,1,0,1,15,20
"33674",0.4375,0,0,1,58,64
"33675",0.44871794871794873,0,0,1,71,78
"33676",0.3333333333333333,0,0,1,3,3
"33677",0.8076923076923077,0,0,1,43,52
"33679",0.36923076923076925,0,0,1,61,65
"33680",0.31,0,0,0,93,100
"33681",0.3717948717948718,0,0,1,72,78
"33682",0.6105263157894737,0,0,1,83,95
"33683",3,1,1,5,1,2
"33684",0.5972222222222222,0,0,1,64,72
"33685",0.3258426966292135,0,0,0,83,89
"33686",0.75,0,0,0,3,4
"33687",0.5098039215686274,0,0,1,90,102
"33688",0.4050632911392405,0,0,1,72,79
"33689",0.4,0,0,0,53,55
"33690",2,2,2,2,0,1
"33691",4,4,4,4,0,1
"33692",0.3333333333333333,0,0,1,6,6
"33694",0.2545454545454545,0,0,1,55,55
"33695",2.25,2,1,2,1,4
"33696",12,12,12,12,0,1
"33697",0.5,0,0,1,2,2
"33698",0.625,0,0,0,7,8
"33700",1.4545454545454546,1,0,2,7,11
"33701",0.7841566533155319,1,0,1,3837,4494
"33702",0.7945155393053016,1,0,1,4666,5470
"33703",0.7189638318670577,1,0,1,3636,4092
"33704",0.8376119402985075,1,0,1,2795,3350
"33705",0.9959696920844753,1,0,1,4974,6203
"33706",0.6826994780014914,1,0,1,2420,2682
"33707",4.723309111235327,0,0,1,4753,5367
"33708",0.6735905044510386,0,0,1,2704,3033
"33709",2.3488328664799254,1,0,1,4288,5355
"33710",2.0064177362893814,1,0,1,5725,6856
"33711",0.8205355167072361,1,0,1,3825,4519
"33712",1.002401372212693,1,0,1,4689,5830
"33713",2.458724666337123,1,0,1,5204,6069
"33714",0.7454489355137304,1,0,1,2823,3241
"33715",0.6192026037428804,1,0,1,1152,1229
"33716",0.8466353677621283,1,0,1,2657,3195
"33717",1.2,1,1,2,3,5
"33718",1.1428571428571428,1,0,2,4,7
"33719",1,1,0,2,8,11
"33720",1.25,0,0,2,2,4
"33721",0,0,0,0,3,3
"33722",0.015706806282722512,0,0,0,190,191
"33725",1.5,1,1,2,1,2
"33727",2,2,2,2,0,1
"33728",2,2,2,2,0,1
"33730",0.75,1,0,1,4,4
"33731",0.51,0,0,1,93,100
"33732",0.6333333333333333,1,0,1,27,30
"33733",0.6446700507614214,0,0,1,176,197
"33734",0.6451612903225806,1,0,1,29,31
"33736",0.6206896551724138,0,0,1,27,29
"33737",0.75,0,0,1,3,4
"33738",1.225,1,0,2,29,40
"33740",0.6666666666666666,0,0,1,5,6
"33741",0.42857142857142855,0,0,1,6,7
"33742",0.8333333333333334,0,0,1,34,42
"33743",1.0666666666666667,1,0,1,36,45
"33744",0.6551724137931034,0,0,1,25,29
"33746",0.6666666666666666,0,0,2,2,3
"33747",0.6923076923076923,0,0,1,47,52
"33750",1.25,1,0,2,8,12
"33751",0.5,0,0,0,3,4
"33752",3.5,1,1,6,1,2
"33753",0.3,0,0,1,10,10
"33754",0.375,0,0,1,8,8
"33755",0.8683155080213903,1,0,1,3877,4488
"33756",3.368806754819181,1,0,1,5246,6277
"33757",1.0909090909090908,1,0,1,25,33
"33758",0.6785714285714286,0,0,1,102,112
"33759",2.7818791946308723,0,0,1,3257,3576
"33760",0.7574990964943983,1,0,1,2445,2767
"33761",0.7398748765228844,0,0,1,2643,3037
"33762",0.6116700201207244,0,0,1,921,994
"33763",7.001502855425308,0,0,1,2959,3327
"33764",0.7645793499043977,1,0,1,3664,4184
"33765",4.007908264136022,1,0,1,2133,2529
"33766",0.5769230769230769,0,0,1,25,26
"33767",0.621861152141802,0,0,1,1279,1354
"33768",1.5,0,0,2,4,6
"33769",0.75,1,0,1,15,16
"33770",2.4618957145872917,1,0,1,4179,4737
"33771",0.7845697329376855,0,0,1,5720,6740
"33772",0.6859205776173285,0,0,1,4867,5540
"33773",3.3656126482213438,1,0,1,2648,3036
"33774",0.8829067372756693,1,0,1,2986,3399
"33775",0.9135802469135802,1,0,1,72,81
"33776",0.6741811994895789,1,0,1,2150,2351
"33777",5.286954006363899,1,0,1,3069,3457
"33778",0.7577393808495321,1,0,1,2450,2778
"33779",0.7473684210526316,0,0,1,85,95
"33780",0.6390977443609023,1,0,1,122,133
"33781",0.7442716857610474,1,0,1,4328,4888
"33782",0.5430073606729758,0,0,1,4392,4755
"33783",2.2,1,1,3,3,5
"33784",1,0,0,1,3,4
"33785",0.6226622662266227,1,0,1,850,909
"33786",0.6633333333333333,1,0,1,287,300
"33787",0,0,0,0,1,1
"33788",0,0,0,0,1,1
"33789",2.25,2,0,2,1,4
"33791",0.5,0,0,0,3,4
"33792",0,0,0,0,2,2
"33793",1,0,0,2,1,2
"33794",0,0,0,0,2,2
"33795",1,1,1,1,1,1
"33798",0,0,0,0,1,1
"33800",0.5,0,0,1,4,4
"33801",1.0957537154989385,1,0,1,3743,4710
"33802",0.7616279069767442,0,0,1,144,172
"33803",0.7798004987531172,1,0,1,3367,4010
"33804",0.6676737160120846,0,0,1,270,331
"33805",0.8531731130304169,0,0,1,4129,5326
"33806",0.6904761904761905,1,0,1,35,42
"33807",0.4954954954954955,0,0,1,100,111
"33808",0,0,0,0,5,5
"33809",1.0520158763317318,1,0,2,3548,4787
"33810",0.9155051013076592,1,0,1,5553,6959
"33811",0.8124795818360013,1,0,1,2564,3061
"33812",0.947831184056272,1,0,1,1426,1706
"33813",0.8743180046765393,1,0,1,4187,5132
"33814",1.5,0,0,2,2,4
"33815",0.9692507579038545,1,0,2,1705,2309
"33816",1,0,0,2,1,2
"33817",1.3333333333333333,1,0,3,2,3
"33818",5.25,5,4,6,0,4
"33819",0.4,0,0,0,4,5
"33820",1.6428571428571428,1,0,1,22,28
"33821",2.6,2,1,4,2,5
"33822",0.5,0,0,1,4,4
"33823",0.757226738934056,0,0,1,3721,4428
"33824",0.5714285714285714,0,0,0,6,7
"33825",1.4980842911877394,1,0,2,3530,5220
"33826",0.5625,0,0,1,74,80
"33827",0.6582278481012658,0,0,1,213,237
"33828",0.9444444444444444,0,0,2,13,18
"33829",0,0,0,0,1,1
"33830",0.7815572681371247,0,0,1,3160,3763
"33831",0.978494623655914,1,0,1,74,93
"33832",1.8181818181818181,1,0,4,7,11
"33833",0.3333333333333333,0,0,1,3,3
"33834",0.8551448551448552,1,0,1,890,1001
"33835",1.0476190476190477,1,0,2,46,63
"33836",0.48623853211009177,0,0,1,101,109
"33837",0.6609249204268863,0,0,1,4686,5341
"33838",0.7228346456692913,0,0,1,539,635
"33839",0.7433962264150943,0,0,1,446,530
"33840",0.7945205479452054,1,0,1,59,73
"33841",0.7575993764614185,1,0,1,1142,1283
"33843",0.7559709241952233,0,0,1,829,963
"33844",0.9579270494763452,0,0,1,4462,5538
"33845",0.6351351351351351,0,0,1,66,74
"33846",0.7121212121212122,0,0,1,112,132
"33847",0.7058823529411765,1,0,1,31,34
"33848",0.6374501992031872,0,0,1,216,251
"33849",0.7886178861788617,0,0,1,105,123
"33850",0.7909967845659164,0,0,1,1064,1244
"33851",0.8,0,0,1,146,175
"33852",1.3584054155697631,1,0,2,1873,2659
"33853",1.2431693989071038,1,0,2,1324,1830
"33854",0.4126984126984127,0,0,1,60,63
"33855",0.7961165048543689,1,0,1,89,103
"33856",0.7804878048780488,1,0,1,35,41
"33857",0.8913043478260869,0,0,1,116,138
"33858",0.7439024390243902,0,0,1,70,82
"33859",0.7848375451263538,1,0,1,1206,1385
"33860",0.7877641122674235,1,0,1,2696,3171
"33861",1,0,0,2,1,2
"33862",0.8354430379746836,1,0,1,66,79
"33863",1.25,0,0,1,10,12
"33864",1,1,0,1,3,4
"33865",0.7741935483870968,1,0,1,110,124
"33866",0,0,0,0,1,1
"33867",0.3,0,0,1,10,10
"33868",0.9039615846338536,1,0,1,1928,2499
"33869",0,0,0,0,1,1
"33870",1.009351620947631,1,0,1,2498,3208
"33871",0.6533333333333333,1,0,1,67,75
"33872",1.0068385060494476,1,0,1,1483,1901
"33873",0.9373287671232877,1,0,1,2524,2920
"33875",0.9792166266986411,1,0,1,995,1251
"33876",0.7419962335216572,0,0,1,452,531
"33877",0.7325581395348837,0,0,1,73,86
"33878",1.8333333333333333,1,0,2,3,6
"33879",3,2,2,4,0,2
"33880",0.8709798758698514,1,0,1,4374,5317
"33881",0.9376619170984456,1,0,1,4707,6176
"33882",0.8235294117647058,0,0,1,55,68
"33883",0.782608695652174,0,0,1,38,46
"33884",0.8359216745442268,0,0,1,3616,4443
"33885",0.7971014492753623,0,0,1,57,69
"33886",0.25,0,0,0,4,4
"33887",1.375,1,0,2,4,8
"33888",0,0,0,0,3,3
"33889",1,1,0,2,2,3
"33890",0.8759213759213759,1,0,1,710,814
"33891",0,0,0,0,1,1
"33892",1.75,0,0,0,3,4
"33893",1.3333333333333333,1,1,2,2,3
"33895",0.5,0,0,1,5,6
"33896",0.7472894078398665,0,0,1,2988,3597
"33897",0.5652173913043478,0,0,1,3948,4439
"33898",0.8521843207660084,1,0,1,1388,1671
"33900",0,0,0,0,3,3
"33901",0.687908069992165,0,0,1,3192,3829
"33902",0.5178571428571429,0,0,0,97,112
"33903",0.6123492875411034,0,0,1,2354,2737
"33904",0.5902912621359223,0,0,1,3560,4120
"33905",0.4693627450980392,0,0,0,4320,4896
"33906",0.4214876033057851,0,0,0,110,121
"33907",0.8173144053991157,0,0,2,3209,4297
"33908",3.850024034609838,0,0,1,5408,6241
"33909",0.7039924403496338,0,0,1,3565,4233
"33910",0.6976744186046512,0,0,1,37,43
"33911",0.7,0,0,2,7,10
"33912",0.2969450972014527,0,0,0,4314,4681
"33913",0.39290662233305623,0,0,0,3304,3609
"33914",0.5967380224260959,0,0,1,4267,4905
"33915",0.845360824742268,0,0,1,78,97
"33916",0.618891080429542,0,0,1,3761,4563
"33917",0.5879525793015059,0,0,1,2655,3121
"33918",0.3384615384615385,0,0,0,60,65
"33919",0.43752788933511827,0,0,0,4033,4482
"33920",0.4489510489510489,0,0,1,647,715
"33921",0.7972350230414746,1,1,1,213,217
"33922",0.3893129770992366,0,0,0,238,262
"33923",1.3333333333333333,0,0,1,5,6
"33924",0.43902439024390244,0,0,1,37,41
"33925",0.8571428571428571,1,0,1,6,7
"33926",1.1428571428571428,0,0,4,5,7
"33927",1,0,0,1,4,5
"33928",0.558432131623518,0,0,1,3707,4133
"33929",0.48717948717948717,0,0,1,35,39
"33930",0.7612903225806451,0,0,1,131,155
"33931",0.4233409610983982,0,0,1,793,874
"33932",0.5789473684210527,0,0,0,16,19
"33933",2,1,0,2,6,12
"33934",0,0,0,0,5,5
"33935",0.9238158330573037,1,0,2,2239,3019
"33936",0.6707462686567164,0,0,1,2820,3350
"33937",0.25,0,0,0,7,8
"33938",2.1875,2,0,3,7,16
"33939",2.3333333333333335,1,0,4,7,12
"33940",2,3,0,3,1,3
"33941",0.25,0,0,0,7,8
"33942",0.8,1,0,1,4,5
"33943",0,0,0,0,5,5
"33944",0.38461538461538464,0,0,1,24,26
"33945",0.5,0,0,1,14,16
"33946",0.7168141592920354,1,0,1,203,226
"33947",0.8022540983606558,1,0,1,836,976
"33948",1.4124380007630675,1,0,2,1763,2621
"33949",0.96875,1,0,1,27,32
"33950",1.0408163265306123,1,0,1,2146,2744
"33951",1.22,1,0,1,39,50
"33952",1.3400122674299735,1,0,2,3433,4891
"33953",0.9041916167664671,1,0,1,549,668
"33954",1.0638057594579333,1,0,2,1247,1771
"33955",0.8987485779294653,1,0,1,715,879
"33956",0.5875912408759124,0,0,1,241,274
"33957",0.4557926829268293,0,0,1,603,656
"33958",0,0,0,0,1,1
"33959",3,0,0,6,1,2
"33960",0.9279279279279279,1,0,2,82,111
"33961",0,0,0,0,3,3
"33962",1,0,0,2,5,8
"33963",0.7692307692307693,0,0,0,10,13
"33964",0.3333333333333333,0,0,0,5,6
"33965",0.4411764705882353,0,0,1,30,34
"33966",0.45293072824156305,0,0,0,1506,1689
"33967",0.47698519515477794,0,0,1,3365,3715
"33968",1.8,0,0,3,3,5
"33969",0,0,0,0,3,3
"33970",0.594059405940594,0,0,1,86,101
"33971",0.770392749244713,0,0,1,3225,3972
"33972",0.7843625498007968,0,0,1,1576,2008
"33973",0.7027534418022529,0,0,1,1317,1598
"33974",0.6638719512195121,0,0,1,2209,2624
"33975",0.7623762376237624,1,0,1,170,202
"33976",1.1998388396454471,0,0,1,2028,2482
"33977",0,0,0,0,2,2
"33978",2,1,0,3,2,4
"33979",0,0,0,0,5,5
"33980",1.2984729291994448,1,0,2,1379,2161
"33981",0.8494957331264547,1,0,1,1071,1289
"33982",4.113152804642167,1,0,1,842,1034
"33983",4.260847880299252,1,0,2,1428,2005
"33984",0.75,0,0,1,3,4
"33985",1.6666666666666667,2,1,2,1,3
"33986",0,0,0,0,1,1
"33987",0.25,0,0,0,4,4
"33988",3,3,3,3,0,1
"33989",1.8,2,0,3,2,5
"33990",0.6776694173543386,0,0,1,3376,3999
"33991",1.001334044823906,0,0,2,2800,3748
"33992",1,1,1,1,1,1
"33993",0.7377571718342509,0,0,1,2857,3451
"33994",1.3,0,0,1,23,30
"33995",0,0,0,0,1,1
"33996",0.6666666666666666,0,0,2,2,3
"33997",0.3333333333333333,0,0,1,3,3
"33998",2.75,1,0,3,2,4
"33999",4,4,4,4,0,1
"34000",1,1,1,1,1,1
"34001",0,0,0,0,2,2
"34003",0,0,0,0,4,4
"34004",0,0,0,0,1,1
"34007",1,1,1,1,1,1
"34008",0.5,0,0,1,2,2
"34013",0.25,0,0,0,4,4
"34014",2,2,2,2,0,1
"34018",1,1,1,1,1,1
"34019",0,0,0,0,1,1
"34020",0,0,0,0,1,1
"34021",0.3333333333333333,0,0,1,3,3
"34022",0,0,0,0,1,1
"34024",0.6666666666666666,1,0,1,3,3
"34025",0,0,0,0,2,2
"34027",3.1666666666666665,3,3,3,0,6
"34028",0.6666666666666666,1,0,1,3,3
"34029",2,0,0,4,1,2
"34031",0,0,0,0,3,3
"34032",1,1,1,1,1,1
"34034",1,0,0,2,1,2
"34042",0.25,0,0,0,4,4
"34043",0,0,0,0,1,1
"34046",0,0,0,0,2,2
"34047",1,1,1,1,1,1
"34053",2.5,0,0,5,1,2
"34055",1,1,1,1,1,1
"34058",0.5,0,0,1,10,10
"34060",2,2,2,2,0,1
"34069",9,9,9,9,0,1
"34074",0,0,0,0,1,1
"34084",1,1,1,1,1,1
"34085",0.5,0,0,1,2,2
"34087",1.375,1,1,1,7,8
"34091",1.3333333333333333,1,1,2,15,21
"34092",0.5454545454545454,1,0,1,11,11
"34093",0.9090909090909091,1,0,1,18,22
"34094",1.4210526315789473,1,1,1,15,19
"34097",1,1,1,1,1,1
"34100",0,0,0,0,4,4
"34101",0.7931034482758621,0,0,1,153,174
"34102",0.6003125,0,0,1,2916,3200
"34103",0.7916287534121929,1,0,1,1929,2198
"34104",0.7552462999779103,0,0,1,3852,4527
"34105",0.6916014960897654,0,0,1,2630,2941
"34106",0.6171875,0,0,1,119,128
"34107",1,1,0,1,22,25
"34108",0.6743944636678201,1,0,1,2642,2890
"34109",0.7161746060496287,0,0,1,4824,5521
"34110",0.7774468085106383,1,0,1,3931,4700
"34111",2.8333333333333335,2,2,4,1,6
"34112",0.6979056484027925,0,0,1,4122,4727
"34113",0.8574375902620177,1,0,1,3843,4847
"34114",0.6822974472807991,0,0,1,3177,3604
"34115",1.5,1,1,2,2,4
"34116",0.8908573236317621,1,0,1,5073,6322
"34117",0.7684674751929438,1,0,1,2336,2721
"34118",3.5,0,0,7,1,2
"34119",0.6566025215660252,0,0,1,5438,6028
"34120",0.7538523925385239,1,0,1,6364,7398
"34121",1,1,1,1,1,1
"34122",2,2,2,2,0,1
"34124",1.5,1,1,2,1,2
"34125",3,3,3,3,0,1
"34129",0.6666666666666666,0,0,2,2,3
"34130",0,0,0,0,2,2
"34131",6,6,6,6,0,1
"34133",0.5945945945945946,0,0,1,65,74
"34134",0.8838891120932101,0,0,1,2014,2489
"34135",0.5930928626247122,0,0,1,5704,6515
"34136",0.6714285714285714,0,0,1,58,70
"34137",0.32142857142857145,0,0,0,26,28
"34138",0.39285714285714285,0,0,1,53,56
"34139",0.4845360824742268,0,0,1,86,97
"34140",0.5238095238095238,0,0,1,56,63
"34141",1.1532846715328466,1,1,2,293,411
"34142",2.3309549945115258,1,0,1,8828,10932
"34143",0.3785425101214575,0,0,1,455,494
"34144",0,0,0,0,1,1
"34145",0.4925,0,0,1,1878,2000
"34146",0.62,0,0,1,44,50
"34147",0.5,0,0,1,6,6
"34148",1.3333333333333333,1,1,2,2,3
"34149",0.6666666666666666,1,0,1,6,6
"34153",1.6666666666666667,0,0,5,2,3
"34159",2,2,2,2,0,1
"34162",0,0,0,0,1,1
"34165",2,2,2,2,0,1
"34167",2,2,2,2,0,2
"34169",0,0,0,0,1,1
"34172",2,2,2,2,0,1
"34174",1,0,0,2,1,2
"34175",0,0,0,0,1,1
"34176",0,0,0,0,1,1
"34180",2,2,2,2,0,1
"34181",1,1,1,1,1,1
"34187",0,0,0,0,1,1
"34191",2,2,2,2,0,1
"34192",0,0,0,0,2,2
"34195",2.5,1,1,4,1,2
"34196",3,3,3,3,0,1
"34199",0,0,0,0,1,1
"34200",0.7857142857142857,0,0,2,10,14
"34201",0.3378684807256236,0,0,0,840,882
"34202",0.41580685101114323,0,0,1,4564,4846
"34203",0.7253414264036419,1,0,1,7014,7908
"34204",0.6101694915254238,0,0,1,54,59
"34205",0.8496153846153847,1,0,1,6782,7800
"34206",0.7868852459016393,1,0,1,109,122
"34207",0.8317474048442907,1,0,1,6023,6936
"34208",1.3489099438874068,1,0,1,9845,10871
"34209",0.7161125319693095,0,0,1,6500,7429
"34210",0.7961595273264401,1,0,1,2907,3385
"34211",0.67779632721202,0,0,1,2471,2995
"34212",0.5755584756898817,0,0,1,3481,3805
"34213",0.6,0,0,1,9,10
"34214",0.15384615384615385,0,0,0,13,13
"34215",0.7685185185185185,1,0,1,97,108
"34216",0.6280487804878049,0,0,1,152,164
"34217",0.6753472222222222,1,0,1,534,576
"34218",0.5185185185185185,0,0,1,23,27
"34219",0.6173446580241395,0,0,1,4097,4474
"34220",0.632,0,0,1,119,125
"34221",0.7419927164067607,1,0,1,9772,10709
"34222",0.6655708308427973,1,0,1,3091,3346
"34223",0.5970695970695971,0,0,1,1690,1911
"34224",0.8616352201257862,1,0,1,1184,1431
"34225",0.6,0,0,1,4,5
"34226",0.4,0,0,1,5,5
"34227",0.7777777777777778,1,0,1,7,9
"34228",0.470404984423676,0,0,1,908,963
"34229",0.5555555555555556,0,0,1,789,873
"34230",0.44755244755244755,0,0,1,134,143
"34231",0.8103448275862069,0,0,1,4499,5452
"34232",0.7229555698647778,0,0,1,5268,6212
"34233",0.6969141460433853,0,0,1,2816,3273
"34234",0.8596914175506268,0,0,1,5274,6222
"34235",0.8507992895204263,0,0,1,2630,3378
"34236",2.4199889258028793,0,0,1,3327,3612
"34237",0.7022102747909199,0,0,1,2928,3348
"34238",0.686046511627907,0,0,1,3018,3440
"34239",0.6176890156918687,0,0,1,3749,4206
"34240",0.45330073349633254,0,0,1,1899,2045
"34241",0.5361681329423265,0,0,1,1866,2046
"34242",0.45549738219895286,0,0,1,1077,1146
"34243",0.6091021344152407,0,0,1,5108,5669
"34244",0.8333333333333334,1,0,1,5,6
"34245",1,0,0,2,1,2
"34246",0.3333333333333333,0,0,0,8,9
"34247",0,0,0,0,5,5
"34248",2,0,0,6,2,3
"34249",0.6666666666666666,1,0,1,6,6
"34250",0.6694915254237288,1,0,1,114,118
"34251",0.9881569207994079,1,0,1,1083,1351
"34252",0,0,0,0,6,6
